ts,raw_demand
2025-08-03 21:30:00,4030.17
2025-08-03 21:45:00,4162.26
2025-08-03 22:00:00,4220.44
2025-08-03 22:15:00,4218.8
2025-08-03 22:30:00,4095.61
2025-08-03 22:45:00,4058.73
2025-08-03 23:00:00,4080.2
2025-08-03 23:15:00,3986.34
2025-08-03 23:30:00,4060.35
2025-08-03 23:45:00,4010.5
2025-08-04 00:00:00,4029.51
2025-08-04 00:15:00,3995.38
2025-08-04 00:30:00,3891.17
2025-08-04 00:45:00,3775.05
2025-08-04 01:00:00,3764.35
2025-08-04 01:15:00,3723.78
2025-08-04 01:30:00,3594.83
2025-08-04 01:45:00,3527.93
2025-08-04 02:00:00,3553.14
2025-08-04 02:15:00,3501.55
2025-08-04 02:30:00,3398.83
2025-08-04 02:45:00,3390.86
2025-08-04 03:00:00,3383.15
2025-08-04 03:15:00,3363.05
2025-08-04 03:30:00,3315.43
2025-08-04 03:45:00,3308.96
2025-08-04 04:00:00,3235.66
2025-08-04 04:15:00,3199.76
2025-08-04 04:30:00,3230.57
2025-08-04 04:45:00,3182.42
2025-08-04 05:00:00,3214.2
2025-08-04 05:15:00,3232.11
2025-08-04 05:30:00,3245.66
2025-08-04 05:45:00,3252.99
2025-08-04 06:00:00,3247.86
2025-08-04 06:15:00,3231.17
2025-08-04 06:30:00,3236.57
2025-08-04 06:45:00,3224.28
2025-08-04 07:00:00,3132.83
2025-08-04 07:15:00,3143.64
2025-08-04 07:30:00,3113.99
2025-08-04 07:45:00,3079.38
2025-08-04 08:00:00,3042.46
2025-08-04 08:15:00,3021.11
2025-08-04 08:30:00,2987.85
2025-08-04 08:45:00,2992.06
2025-08-04 09:00:00,3035.65
2025-08-04 09:15:00,3085.54
2025-08-04 09:30:00,3071.26
2025-08-04 09:45:00,3095.75
2025-08-04 10:00:00,3118.4
2025-08-04 10:15:00,3179.81
2025-08-04 10:30:00,3164.02
2025-08-04 10:45:00,3122.43
2025-08-04 11:00:00,3125.81
2025-08-04 11:15:00,3182.62
2025-08-04 11:30:00,3117.65
2025-08-04 11:45:00,3193.65
2025-08-04 12:00:00,3121.72
2025-08-04 12:15:00,3211.53
2025-08-04 12:30:00,3142.05
2025-08-04 12:45:00,3151.34
2025-08-04 13:00:00,3157.4
2025-08-04 13:15:00,3184.54
2025-08-04 13:30:00,3228.65
2025-08-04 13:45:00,3307.43
2025-08-04 14:00:00,3352.96
2025-08-04 14:15:00,3413.89
2025-08-04 14:30:00,3543.7
2025-08-04 14:45:00,3592.1
2025-08-04 15:00:00,3618.96
2025-08-04 15:15:00,3633.48
2025-08-04 15:30:00,3659.95
2025-08-04 15:45:00,3794.83
2025-08-04 16:00:00,3678.72
2025-08-04 16:15:00,3780.98
2025-08-04 16:30:00,3756.27
2025-08-04 16:45:00,3704.1
2025-08-04 17:00:00,3752.54
2025-08-04 17:15:00,3723.31
2025-08-04 17:30:00,3684.12
2025-08-04 17:45:00,3713.9
2025-08-04 18:00:00,3655.95
2025-08-04 18:15:00,3664.05
2025-08-04 18:30:00,3753.67
2025-08-04 18:45:00,4048.34
2025-08-04 19:00:00,4149.91
2025-08-04 19:15:00,4113.6
2025-08-04 19:30:00,4070.16
2025-08-04 19:45:00,4077.7
2025-08-04 20:00:00,4175.29
2025-08-04 20:15:00,4096.93
2025-08-04 20:30:00,4126.3
2025-08-04 20:45:00,4076.89
2025-08-04 21:00:00,4190.46
2025-08-04 21:15:00,4147.85
2025-08-04 21:30:00,4259.35
2025-08-04 21:45:00,4234.43
2025-08-04 22:00:00,4289.92
2025-08-04 22:15:00,4377.79
2025-08-04 22:30:00,4279.3
2025-08-04 22:45:00,4272.45
2025-08-04 23:00:00,4243.43
2025-08-04 23:15:00,4221.54
2025-08-04 23:30:00,4198.82
2025-08-04 23:45:00,4132.24
2025-08-05 00:00:00,4092.39
2025-08-05 00:15:00,3976.65
2025-08-05 00:30:00,3935.83
2025-08-05 00:45:00,3893.7
2025-08-05 01:00:00,3838.03
2025-08-05 01:15:00,3729.61
2025-08-05 01:30:00,3703.53
2025-08-05 01:45:00,3618.08
2025-08-05 02:00:00,3598.2
2025-08-05 02:15:00,3555.54
2025-08-05 02:30:00,3513.75
2025-08-05 02:45:00,3451.26
2025-08-05 03:00:00,3403.42
2025-08-05 03:15:00,3371.7
2025-08-05 03:30:00,3359.72
2025-08-05 03:45:00,3305.33
2025-08-05 04:00:00,3240.41
2025-08-05 04:15:00,3252.64
2025-08-05 04:30:00,3253.51
2025-08-05 04:45:00,3278.95
2025-08-05 05:00:00,3245.22
2025-08-05 05:15:00,3229.67
2025-08-05 05:30:00,3264.18
2025-08-05 05:45:00,3259.47
2025-08-05 06:00:00,3314.77
2025-08-05 06:15:00,3265.33
2025-08-05 06:30:00,3247.22
2025-08-05 06:45:00,3197.63
2025-08-05 07:00:00,3187.75
2025-08-05 07:15:00,3213.81
2025-08-05 07:30:00,3153.53
2025-08-05 07:45:00,3082.64
2025-08-05 08:00:00,3028.47
2025-08-05 08:15:00,3022.07
2025-08-05 08:30:00,2993.84
2025-08-05 08:45:00,3015.27
2025-08-05 09:00:00,3062.12
2025-08-05 09:15:00,3070.15
2025-08-05 09:30:00,3089.23
2025-08-05 09:45:00,3152.92
2025-08-05 10:00:00,3132.84
2025-08-05 10:15:00,3160.13
2025-08-05 10:30:00,3151.05
2025-08-05 10:45:00,3166.92
2025-08-05 11:00:00,3183.8
2025-08-05 11:15:00,3181.39
2025-08-05 11:30:00,3141.17
2025-08-05 11:45:00,3186.84
2025-08-05 12:00:00,3160.2
2025-08-05 12:15:00,3226.26
2025-08-05 12:30:00,3228.33
2025-08-05 12:45:00,3241.77
2025-08-05 13:00:00,3185.15
2025-08-05 13:15:00,3257.51
2025-08-05 13:30:00,3211.37
2025-08-05 13:45:00,3308.96
2025-08-05 14:00:00,3387.27
2025-08-05 14:15:00,3463.37
2025-08-05 14:30:00,3581.52
2025-08-05 14:45:00,3592.24
2025-08-05 15:00:00,3632.7
2025-08-05 15:15:00,3681.81
2025-08-05 15:30:00,3757.34
2025-08-05 15:45:00,3782.63
2025-08-05 16:00:00,3765.12
2025-08-05 16:15:00,3790.63
2025-08-05 16:30:00,3825.91
2025-08-05 16:45:00,3812.55
2025-08-05 17:00:00,3728.8
2025-08-05 17:15:00,3722.92
2025-08-05 17:30:00,3726.03
2025-08-05 17:45:00,3709.61
2025-08-05 18:00:00,3652.49
2025-08-05 18:15:00,3757.59
2025-08-05 18:30:00,3893.48
2025-08-05 18:45:00,4017.54
2025-08-05 19:00:00,4220.94
2025-08-05 19:15:00,4226.79
2025-08-05 19:30:00,4219.21
2025-08-05 19:45:00,4152.6
2025-08-05 20:00:00,4205.8
2025-08-05 20:15:00,4173.73
2025-08-05 20:30:00,4218.48
2025-08-05 20:45:00,4137.1
2025-08-05 21:00:00,4237.58
2025-08-05 21:15:00,4181.03
2025-08-05 21:30:00,4332.86
2025-08-05 21:45:00,4267.82
2025-08-05 22:00:00,4332.95
2025-08-05 22:15:00,4347.31
2025-08-05 22:30:00,4379.25
2025-08-05 22:45:00,4243.3
2025-08-05 23:00:00,4241.28
2025-08-05 23:15:00,4234.59
2025-08-05 23:30:00,4197.99
2025-08-05 23:45:00,4219.29
2025-08-06 00:00:00,4236.61
2025-08-06 00:15:00,4095.93
2025-08-06 00:30:00,3981.55
2025-08-06 00:45:00,3934.17
2025-08-06 01:00:00,3937.1
2025-08-06 01:15:00,3890.9
2025-08-06 01:30:00,3775.99
2025-08-06 01:45:00,3665.84
2025-08-06 02:00:00,3688.24
2025-08-06 02:15:00,3659.87
2025-08-06 02:30:00,3552.13
2025-08-06 02:45:00,3542.9
2025-08-06 03:00:00,3463.74
2025-08-06 03:15:00,3440.94
2025-08-06 03:30:00,3456.16
2025-08-06 03:45:00,3443.15
2025-08-06 04:00:00,3344.7
2025-08-06 04:15:00,3347.72
2025-08-06 04:30:00,3301.06
2025-08-06 04:45:00,3360.06
2025-08-06 05:00:00,3292.82
2025-08-06 05:15:00,3350.86
2025-08-06 05:30:00,3306.72
2025-08-06 05:45:00,3384.82
2025-08-06 06:00:00,3404.82
2025-08-06 06:15:00,3318.73
2025-08-06 06:30:00,3315.54
2025-08-06 06:45:00,3331.41
2025-08-06 07:00:00,3284.57
2025-08-06 07:15:00,3263.35
2025-08-06 07:30:00,3230.17
2025-08-06 07:45:00,3115.18
2025-08-06 08:00:00,3170.86
2025-08-06 08:15:00,3165.14
2025-08-06 08:30:00,3142.09
2025-08-06 08:45:00,3129.34
2025-08-06 09:00:00,3129.7
2025-08-06 09:15:00,3207.74
2025-08-06 09:30:00,3219.51
2025-08-06 09:45:00,3275.79
2025-08-06 10:00:00,3264.22
2025-08-06 10:15:00,3257.76
2025-08-06 10:30:00,3273.71
2025-08-06 10:45:00,3320.61
2025-08-06 11:00:00,3297.09
2025-08-06 11:15:00,3235.61
2025-08-06 11:30:00,3234.1
2025-08-06 11:45:00,3244.31
2025-08-06 12:00:00,3298.26
2025-08-06 12:15:00,3277.87
2025-08-06 12:30:00,3343.56
2025-08-06 12:45:00,3298.97
2025-08-06 13:00:00,3258.89
2025-08-06 13:15:00,3319.37
2025-08-06 13:30:00,3304.41
2025-08-06 13:45:00,3438.13
2025-08-06 14:00:00,3530.98
2025-08-06 14:15:00,3594.57
2025-08-06 14:30:00,3694.75
2025-08-06 14:45:00,3777.7
2025-08-06 15:00:00,3736.33
2025-08-06 15:15:00,3828.5
2025-08-06 15:30:00,3818.01
2025-08-06 15:45:00,3855.21
2025-08-06 16:00:00,3850.8
2025-08-06 16:15:00,3850.19
2025-08-06 16:30:00,3936.61
2025-08-06 16:45:00,3918.17
2025-08-06 17:00:00,3827.84
2025-08-06 17:15:00,3796.63
2025-08-06 17:30:00,3881.85
2025-08-06 17:45:00,3873.23
2025-08-06 18:00:00,3751.76
2025-08-06 18:15:00,3788.2
2025-08-06 18:30:00,4010.85
2025-08-06 18:45:00,4208.5
2025-08-06 19:00:00,4226.67
2025-08-06 19:15:00,4340.82
2025-08-06 19:30:00,4322.66
2025-08-06 19:45:00,4342.79
2025-08-06 20:00:00,4264.07
2025-08-06 20:15:00,4329.92
2025-08-06 20:30:00,4269.03
2025-08-06 20:45:00,4281.11
2025-08-06 21:00:00,4280.73
2025-08-06 21:15:00,4325.23
2025-08-06 21:30:00,4324.39
2025-08-06 21:45:00,4487.27
2025-08-06 22:00:00,4474.59
2025-08-06 22:15:00,4501.41
2025-08-06 22:30:00,4492.96
2025-08-06 22:45:00,4356.21
2025-08-06 23:00:00,4372.31
2025-08-06 23:15:00,4288.62
2025-08-06 23:30:00,4277.18
2025-08-06 23:45:00,4239.5
2025-08-07 00:00:00,4084.39
2025-08-07 00:15:00,3928.5
2025-08-07 00:30:00,3842.0
2025-08-07 00:45:00,3809.26
2025-08-07 01:00:00,3744.33
2025-08-07 01:15:00,3736.95
2025-08-07 01:30:00,3612.22
2025-08-07 01:45:00,3572.22
2025-08-07 02:00:00,3480.69
2025-08-07 02:15:00,3522.89
2025-08-07 02:30:00,3412.62
2025-08-07 02:45:00,3367.97
2025-08-07 03:00:00,3386.46
2025-08-07 03:15:00,3352.31
2025-08-07 03:30:00,3323.63
2025-08-07 03:45:00,3307.94
2025-08-07 04:00:00,3263.93
2025-08-07 04:15:00,3205.02
2025-08-07 04:30:00,3210.77
2025-08-07 04:45:00,3213.59
2025-08-07 05:00:00,3240.01
2025-08-07 05:15:00,3174.3
2025-08-07 05:30:00,3249.07
2025-08-07 05:45:00,3239.4
2025-08-07 06:00:00,3220.42
2025-08-07 06:15:00,3264.61
2025-08-07 06:30:00,3222.75
2025-08-07 06:45:00,3234.98
2025-08-07 07:00:00,3142.97
2025-08-07 07:15:00,3175.12
2025-08-07 07:30:00,3111.85
2025-08-07 07:45:00,3052.0
2025-08-07 08:00:00,3020.97
2025-08-07 08:15:00,2972.62
2025-08-07 08:30:00,2951.52
2025-08-07 08:45:00,3026.75
2025-08-07 09:00:00,2979.84
2025-08-07 09:15:00,3068.88
2025-08-07 09:30:00,3130.58
2025-08-07 09:45:00,3106.23
2025-08-07 10:00:00,3175.4
2025-08-07 10:15:00,3142.83
2025-08-07 10:30:00,3098.57
2025-08-07 10:45:00,3185.53
2025-08-07 11:00:00,3140.33
2025-08-07 11:15:00,3155.16
2025-08-07 11:30:00,3112.28
2025-08-07 11:45:00,3126.96
2025-08-07 12:00:00,3148.64
2025-08-07 12:15:00,3208.51
2025-08-07 12:30:00,3189.95
2025-08-07 12:45:00,3220.3
2025-08-07 13:00:00,3189.45
2025-08-07 13:15:00,3189.55
2025-08-07 13:30:00,3212.54
2025-08-07 13:45:00,3221.73
2025-08-07 14:00:00,3375.63
2025-08-07 14:15:00,3488.0
2025-08-07 14:30:00,3517.56
2025-08-07 14:45:00,3611.91
2025-08-07 15:00:00,3667.56
2025-08-07 15:15:00,3687.74
2025-08-07 15:30:00,3659.64
2025-08-07 15:45:00,3714.84
2025-08-07 16:00:00,3745.31
2025-08-07 16:15:00,3734.67
2025-08-07 16:30:00,3723.97
2025-08-07 16:45:00,3778.0
2025-08-07 17:00:00,3698.08
2025-08-07 17:15:00,3717.8
2025-08-07 17:30:00,3681.54
2025-08-07 17:45:00,3722.03
2025-08-07 18:00:00,3699.94
2025-08-07 18:15:00,3672.59
2025-08-07 18:30:00,3801.05
2025-08-07 18:45:00,3988.25
2025-08-07 19:00:00,4096.42
2025-08-07 19:15:00,4176.1
2025-08-07 19:30:00,4185.78
2025-08-07 19:45:00,4151.16
2025-08-07 20:00:00,4072.07
2025-08-07 20:15:00,4107.19
2025-08-07 20:30:00,4144.94
2025-08-07 20:45:00,4155.7
2025-08-07 21:00:00,4076.04
2025-08-07 21:15:00,4230.36
2025-08-07 21:30:00,4208.64
2025-08-07 21:45:00,4263.09
2025-08-07 22:00:00,4390.86
2025-08-07 22:15:00,4384.93
2025-08-07 22:30:00,4293.98
2025-08-07 22:45:00,4247.52
2025-08-07 23:00:00,4208.87
2025-08-07 23:15:00,4215.27
2025-08-07 23:30:00,4190.94
2025-08-07 23:45:00,4173.72
2025-08-08 00:00:00,4001.94
2025-08-08 00:15:00,3911.63
2025-08-08 00:30:00,3863.49
2025-08-08 00:45:00,3816.61
2025-08-08 01:00:00,3765.91
2025-08-08 01:15:00,3721.56
2025-08-08 01:30:00,3559.87
2025-08-08 01:45:00,3571.44
2025-08-08 02:00:00,3540.32
2025-08-08 02:15:00,3476.47
2025-08-08 02:30:00,3446.29
2025-08-08 02:45:00,3409.75
2025-08-08 03:00:00,3365.56
2025-08-08 03:15:00,3284.85
2025-08-08 03:30:00,3307.92
2025-08-08 03:45:00,3251.86
2025-08-08 04:00:00,3178.01
2025-08-08 04:15:00,3190.12
2025-08-08 04:30:00,3236.85
2025-08-08 04:45:00,3178.54
2025-08-08 05:00:00,3155.89
2025-08-08 05:15:00,3194.07
2025-08-08 05:30:00,3163.42
2025-08-08 05:45:00,3194.33
2025-08-08 06:00:00,3212.12
2025-08-08 06:15:00,3209.82
2025-08-08 06:30:00,3180.95
2025-08-08 06:45:00,3177.01
2025-08-08 07:00:00,3129.25
2025-08-08 07:15:00,3113.41
2025-08-08 07:30:00,3108.55
2025-08-08 07:45:00,2992.99
2025-08-08 08:00:00,3014.58
2025-08-08 08:15:00,3000.89
2025-08-08 08:30:00,3010.53
2025-08-08 08:45:00,2948.26
2025-08-08 09:00:00,2982.55
2025-08-08 09:15:00,3020.71
2025-08-08 09:30:00,3113.71
2025-08-08 09:45:00,3153.59
2025-08-08 10:00:00,3139.32
2025-08-08 10:15:00,3124.37
2025-08-08 10:30:00,3161.83
2025-08-08 10:45:00,3137.89
2025-08-08 11:00:00,3158.65
2025-08-08 11:15:00,3075.15
2025-08-08 11:30:00,3079.59
2025-08-08 11:45:00,3147.82
2025-08-08 12:00:00,3148.44
2025-08-08 12:15:00,3168.36
2025-08-08 12:30:00,3123.04
2025-08-08 12:45:00,3194.28
2025-08-08 13:00:00,3127.55
2025-08-08 13:15:00,3152.52
2025-08-08 13:30:00,3216.15
2025-08-08 13:45:00,3275.67
2025-08-08 14:00:00,3329.3
2025-08-08 14:15:00,3398.05
2025-08-08 14:30:00,3570.12
2025-08-08 14:45:00,3593.85
2025-08-08 15:00:00,3578.47
2025-08-08 15:15:00,3647.52
2025-08-08 15:30:00,3634.5
2025-08-08 15:45:00,3768.3
2025-08-08 16:00:00,3705.43
2025-08-08 16:15:00,3738.81
2025-08-08 16:30:00,3764.55
2025-08-08 16:45:00,3760.08
2025-08-08 17:00:00,3646.99
2025-08-08 17:15:00,3744.23
2025-08-08 17:30:00,3687.43
2025-08-08 17:45:00,3642.28
2025-08-08 18:00:00,3620.39
2025-08-08 18:15:00,3619.88
2025-08-08 18:30:00,3750.75
2025-08-08 18:45:00,3934.62
2025-08-08 19:00:00,4066.15
2025-08-08 19:15:00,4146.43
2025-08-08 19:30:00,4107.21
2025-08-08 19:45:00,4147.48
2025-08-08 20:00:00,4089.2
2025-08-08 20:15:00,4129.48
2025-08-08 20:30:00,4112.61
2025-08-08 20:45:00,4062.57
2025-08-08 21:00:00,4073.14
2025-08-08 21:15:00,4204.52
2025-08-08 21:30:00,4242.29
2025-08-08 21:45:00,4235.32
2025-08-08 22:00:00,4384.14
2025-08-08 22:15:00,4370.76
2025-08-08 22:30:00,4270.67
2025-08-08 22:45:00,4284.73
2025-08-08 23:00:00,4206.91
2025-08-08 23:15:00,4114.91
2025-08-08 23:30:00,4168.21
2025-08-08 23:45:00,4103.62
2025-08-09 00:00:00,3798.98
2025-08-09 00:15:00,3731.53
2025-08-09 00:30:00,3660.6
2025-08-09 00:45:00,3521.38
2025-08-09 01:00:00,3462.98
2025-08-09 01:15:00,3450.43
2025-08-09 01:30:00,3438.17
2025-08-09 01:45:00,3357.74
2025-08-09 02:00:00,3324.45
2025-08-09 02:15:00,3251.35
2025-08-09 02:30:00,3232.29
2025-08-09 02:45:00,3133.56
2025-08-09 03:00:00,3175.48
2025-08-09 03:15:00,3062.73
2025-08-09 03:30:00,3059.63
2025-08-09 03:45:00,3074.14
2025-08-09 04:00:00,3017.31
2025-08-09 04:15:00,2998.99
2025-08-09 04:30:00,3033.48
2025-08-09 04:45:00,3032.35
2025-08-09 05:00:00,3013.14
2025-08-09 05:15:00,2980.49
2025-08-09 05:30:00,2964.39
2025-08-09 05:45:00,2997.14
2025-08-09 06:00:00,3042.0
2025-08-09 06:15:00,3011.51
2025-08-09 06:30:00,3014.37
2025-08-09 06:45:00,3016.6
2025-08-09 07:00:00,2949.66
2025-08-09 07:15:00,2923.01
2025-08-09 07:30:00,2879.75
2025-08-09 07:45:00,2820.58
2025-08-09 08:00:00,2825.89
2025-08-09 08:15:00,2775.3
2025-08-09 08:30:00,2756.95
2025-08-09 08:45:00,2787.25
2025-08-09 09:00:00,2811.21
2025-08-09 09:15:00,2826.35
2025-08-09 09:30:00,2933.18
2025-08-09 09:45:00,2902.52
2025-08-09 10:00:00,2931.84
2025-08-09 10:15:00,2989.02
2025-08-09 10:30:00,2925.92
2025-08-09 10:45:00,2922.97
2025-08-09 11:00:00,2963.5
2025-08-09 11:15:00,2961.49
2025-08-09 11:30:00,2954.0
2025-08-09 11:45:00,2973.41
2025-08-09 12:00:00,2914.67
2025-08-09 12:15:00,2987.63
2025-08-09 12:30:00,3014.6
2025-08-09 12:45:00,2976.93
2025-08-09 13:00:00,2976.25
2025-08-09 13:15:00,2956.48
2025-08-09 13:30:00,2959.39
2025-08-09 13:45:00,3079.92
2025-08-09 14:00:00,3119.1
2025-08-09 14:15:00,3187.96
2025-08-09 14:30:00,3339.35
2025-08-09 14:45:00,3346.01
2025-08-09 15:00:00,3392.92
2025-08-09 15:15:00,3456.65
2025-08-09 15:30:00,3461.52
2025-08-09 15:45:00,3496.27
2025-08-09 16:00:00,3437.78
2025-08-09 16:15:00,3475.61
2025-08-09 16:30:00,3494.2
2025-08-09 16:45:00,3536.3
2025-08-09 17:00:00,3469.53
2025-08-09 17:15:00,3419.65
2025-08-09 17:30:00,3458.8
2025-08-09 17:45:00,3491.1
2025-08-09 18:00:00,3402.07
2025-08-09 18:15:00,3438.79
2025-08-09 18:30:00,3552.97
2025-08-09 18:45:00,3771.19
2025-08-09 19:00:00,3838.67
2025-08-09 19:15:00,3827.46
2025-08-09 19:30:00,3827.1
2025-08-09 19:45:00,3891.17
2025-08-09 20:00:00,3853.24
2025-08-09 20:15:00,3806.02
2025-08-09 20:30:00,3837.19
2025-08-09 20:45:00,3805.56
2025-08-09 21:00:00,3868.63
2025-08-09 21:15:00,3925.87
2025-08-09 21:30:00,3902.7
2025-08-09 21:45:00,4010.35
2025-08-09 22:00:00,4072.1
2025-08-09 22:15:00,4083.14
2025-08-09 22:30:00,3983.57
2025-08-09 22:45:00,3945.41
2025-08-09 23:00:00,3968.63
2025-08-09 23:15:00,3908.41
2025-08-09 23:30:00,3872.42
2025-08-09 23:45:00,3889.12
2025-08-10 00:00:00,3774.09
2025-08-10 00:15:00,3679.17
2025-08-10 00:30:00,3648.05
2025-08-10 00:45:00,3519.57
2025-08-10 01:00:00,3471.91
2025-08-10 01:15:00,3426.75
2025-08-10 01:30:00,3420.44
2025-08-10 01:45:00,3333.44
2025-08-10 02:00:00,3283.56
2025-08-10 02:15:00,3197.72
2025-08-10 02:30:00,3191.83
2025-08-10 02:45:00,3114.04
2025-08-10 03:00:00,3141.34
2025-08-10 03:15:00,3122.3
2025-08-10 03:30:00,3063.86
2025-08-10 03:45:00,3021.0
2025-08-10 04:00:00,2975.66
2025-08-10 04:15:00,3011.47
2025-08-10 04:30:00,2993.98
2025-08-10 04:45:00,3016.86
2025-08-10 05:00:00,2965.97
2025-08-10 05:15:00,3024.65
2025-08-10 05:30:00,2945.7
2025-08-10 05:45:00,2989.07
2025-08-10 06:00:00,3033.65
2025-08-10 06:15:00,2988.01
2025-08-10 06:30:00,3012.35
2025-08-10 06:45:00,2965.37
2025-08-10 07:00:00,2984.48
2025-08-10 07:15:00,2879.59
2025-08-10 07:30:00,2833.9
2025-08-10 07:45:00,2836.87
2025-08-10 08:00:00,2845.52
2025-08-10 08:15:00,2835.79
2025-08-10 08:30:00,2749.76
2025-08-10 08:45:00,2785.91
2025-08-10 09:00:00,2805.03
2025-08-10 09:15:00,2858.92
2025-08-10 09:30:00,2873.53
2025-08-10 09:45:00,2926.1
2025-08-10 10:00:00,2927.21
2025-08-10 10:15:00,2925.79
2025-08-10 10:30:00,2918.04
2025-08-10 10:45:00,2957.72
2025-08-10 11:00:00,2955.64
2025-08-10 11:15:00,2926.32
2025-08-10 11:30:00,2921.4
2025-08-10 11:45:00,2907.16
2025-08-10 12:00:00,2896.52
2025-08-10 12:15:00,2911.1
2025-08-10 12:30:00,2917.51
2025-08-10 12:45:00,2932.89
2025-08-10 13:00:00,2955.24
2025-08-10 13:15:00,2992.57
2025-08-10 13:30:00,2983.85
2025-08-10 13:45:00,3002.89
2025-08-10 14:00:00,3160.47
2025-08-10 14:15:00,3178.07
2025-08-10 14:30:00,3313.48
2025-08-10 14:45:00,3328.01
2025-08-10 15:00:00,3364.95
2025-08-10 15:15:00,3426.47
2025-08-10 15:30:00,3445.97
2025-08-10 15:45:00,3507.34
2025-08-10 16:00:00,3427.39
2025-08-10 16:15:00,3442.4
2025-08-10 16:30:00,3470.85
2025-08-10 16:45:00,3488.6
2025-08-10 17:00:00,3431.67
2025-08-10 17:15:00,3468.13
2025-08-10 17:30:00,3443.49
2025-08-10 17:45:00,3376.0
2025-08-10 18:00:00,3346.93
2025-08-10 18:15:00,3447.12
2025-08-10 18:30:00,3578.8
2025-08-10 18:45:00,3737.47
2025-08-10 19:00:00,3838.62
2025-08-10 19:15:00,3902.91
2025-08-10 19:30:00,3864.27
2025-08-10 19:45:00,3839.35
2025-08-10 20:00:00,3868.73
2025-08-10 20:15:00,3880.08
2025-08-10 20:30:00,3812.44
2025-08-10 20:45:00,3818.94
2025-08-10 21:00:00,3837.76
2025-08-10 21:15:00,3932.59
2025-08-10 21:30:00,3871.89
2025-08-10 21:45:00,3970.79
2025-08-10 22:00:00,4021.65
2025-08-10 22:15:00,4054.01
2025-08-10 22:30:00,3968.65
2025-08-10 22:45:00,3949.18
2025-08-10 23:00:00,3979.91
2025-08-10 23:15:00,3858.52
2025-08-10 23:30:00,3852.59
2025-08-10 23:45:00,3821.94
2025-08-11 00:00:00,4009.77
2025-08-11 00:15:00,3926.05
2025-08-11 00:30:00,3937.26
2025-08-11 00:45:00,3833.55
2025-08-11 01:00:00,3804.08
2025-08-11 01:15:00,3664.98
2025-08-11 01:30:00,3676.47
2025-08-11 01:45:00,3621.95
2025-08-11 02:00:00,3495.38
2025-08-11 02:15:00,3533.25
2025-08-11 02:30:00,3417.05
2025-08-11 02:45:00,3357.6
2025-08-11 03:00:00,3407.06
2025-08-11 03:15:00,3325.87
2025-08-11 03:30:00,3308.72
2025-08-11 03:45:00,3236.6
2025-08-11 04:00:00,3204.04
2025-08-11 04:15:00,3213.02
2025-08-11 04:30:00,3180.7
2025-08-11 04:45:00,3172.47
2025-08-11 05:00:00,3232.42
2025-08-11 05:15:00,3205.66
2025-08-11 05:30:00,3254.12
2025-08-11 05:45:00,3255.97
2025-08-11 06:00:00,3266.31
2025-08-11 06:15:00,3246.48
2025-08-11 06:30:00,3220.76
2025-08-11 06:45:00,3212.21
2025-08-11 07:00:00,3177.88
2025-08-11 07:15:00,3166.15
2025-08-11 07:30:00,3121.46
2025-08-11 07:45:00,3040.91
2025-08-11 08:00:00,3060.19
2025-08-11 08:15:00,2990.56
2025-08-11 08:30:00,2972.91
2025-08-11 08:45:00,2998.73
2025-08-11 09:00:00,3056.08
2025-08-11 09:15:00,3085.34
2025-08-11 09:30:00,3139.62
2025-08-11 09:45:00,3145.57
2025-08-11 10:00:00,3138.27
2025-08-11 10:15:00,3197.54
2025-08-11 10:30:00,3141.72
2025-08-11 10:45:00,3173.4
2025-08-11 11:00:00,3113.68
2025-08-11 11:15:00,3117.12
2025-08-11 11:30:00,3149.92
2025-08-11 11:45:00,3134.71
2025-08-11 12:00:00,3201.43
2025-08-11 12:15:00,3181.77
2025-08-11 12:30:00,3137.84
2025-08-11 12:45:00,3145.61
2025-08-11 13:00:00,3145.92
2025-08-11 13:15:00,3186.84
2025-08-11 13:30:00,3190.4
2025-08-11 13:45:00,3319.72
2025-08-11 14:00:00,3382.67
2025-08-11 14:15:00,3457.91
2025-08-11 14:30:00,3561.57
2025-08-11 14:45:00,3603.29
2025-08-11 15:00:00,3604.22
2025-08-11 15:15:00,3657.75
2025-08-11 15:30:00,3685.32
2025-08-11 15:45:00,3700.71
2025-08-11 16:00:00,3731.15
2025-08-11 16:15:00,3713.36
2025-08-11 16:30:00,3758.34
2025-08-11 16:45:00,3796.39
2025-08-11 17:00:00,3745.86
2025-08-11 17:15:00,3721.31
2025-08-11 17:30:00,3667.73
2025-08-11 17:45:00,3694.59
2025-08-11 18:00:00,3645.77
2025-08-11 18:15:00,3719.26
2025-08-11 18:30:00,3800.67
2025-08-11 18:45:00,4045.17
2025-08-11 19:00:00,4127.14
2025-08-11 19:15:00,4183.61
2025-08-11 19:30:00,4115.52
2025-08-11 19:45:00,4173.65
2025-08-11 20:00:00,4078.95
2025-08-11 20:15:00,4148.03
2025-08-11 20:30:00,4145.46
2025-08-11 20:45:00,4057.77
2025-08-11 21:00:00,4134.94
2025-08-11 21:15:00,4121.77
2025-08-11 21:30:00,4235.94
2025-08-11 21:45:00,4301.25
2025-08-11 22:00:00,4414.22
2025-08-11 22:15:00,4342.11
2025-08-11 22:30:00,4263.53
2025-08-11 22:45:00,4258.8
2025-08-11 23:00:00,4293.09
2025-08-11 23:15:00,4251.0
2025-08-11 23:30:00,4130.56
