ts,value,lag_1d,lag_2d,lag_7d,block_sin,block_cos,dow,is_weekend,month_sin,month_cos,is_holiday,temperature_2m,cloud_cover,precipitation
2025-06-14 06:30:00,2995.74,3194.23,3258.55,3111.36,0.9807852804032304,-0.1950903220161282,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 06:45:00,2947.08,3211.84,3295.2,3107.43,0.9659258262890683,-0.25881904510252063,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 07:00:00,2956.06,3148.56,3233.19,3013.99,0.9469301294951057,-0.3214394653031616,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 07:15:00,2909.67,3070.06,3172.11,3031.28,0.9238795325112868,-0.3826834323650895,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 07:30:00,2860.19,3102.35,3208.15,2993.71,0.8968727415326884,-0.44228869021900113,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 07:45:00,2796.05,3042.94,3123.21,2903.94,0.8660254037844387,-0.4999999999999998,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 08:00:00,2777.05,2965.24,3072.58,2920.03,0.8314696123025451,-0.5555702330196023,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 08:15:00,2790.12,2967.35,3052.17,2877.43,0.7933533402912352,-0.6087614290087207,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 08:30:00,2770.98,2964.13,3020.34,2854.69,0.7518398074789774,-0.6593458151000688,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 08:45:00,2763.85,2999.62,3086.16,2914.18,0.7071067811865476,-0.7071067811865475,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 09:00:00,2826.84,2992.22,3049.53,2870.0,0.659345815100069,-0.7518398074789773,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 09:15:00,2819.9,3066.51,3178.35,2954.55,0.6087614290087209,-0.793353340291235,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 09:30:00,2879.4,3113.29,3128.39,2982.63,0.5555702330196025,-0.831469612302545,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 09:45:00,2952.89,3066.41,3237.38,3006.01,0.49999999999999994,-0.8660254037844387,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 10:00:00,2952.2,3070.15,3261.8,2979.93,0.4422886902190017,-0.8968727415326881,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 10:15:00,2945.87,3156.06,3260.2,3009.54,0.3826834323650899,-0.9238795325112867,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 10:30:00,2903.63,3082.84,3193.21,2991.11,0.32143946530316175,-0.9469301294951056,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 10:45:00,2926.9,3136.73,3263.3,3010.39,0.258819045102521,-0.9659258262890682,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 11:00:00,2900.02,3118.84,3211.49,3027.15,0.19509032201612816,-0.9807852804032304,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 11:15:00,2880.22,3126.97,3225.5,2981.73,0.130526192220052,-0.9914448613738104,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 11:30:00,2924.54,3074.71,3230.8,2998.66,0.06540312923014312,-0.9978589232386035,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 11:45:00,2934.32,3144.26,3185.8,3032.98,1.2246467991473532e-16,-1.0,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 12:00:00,2956.23,3091.48,3267.72,3032.26,-0.06540312923014287,-0.9978589232386035,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 12:15:00,2972.32,3132.13,3219.19,3061.33,-0.13052619222005177,-0.9914448613738104,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 12:30:00,2949.36,3123.38,3264.66,3074.53,-0.19509032201612792,-0.9807852804032305,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 12:45:00,2988.11,3153.69,3278.02,3087.57,-0.2588190451025208,-0.9659258262890683,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 13:00:00,2955.77,3168.17,3192.74,3024.07,-0.32143946530316153,-0.9469301294951057,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 13:15:00,2945.9,3175.82,3222.82,3022.4,-0.38268343236508967,-0.9238795325112868,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 13:30:00,2981.49,3159.02,3282.61,3126.89,-0.44228869021900147,-0.8968727415326883,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 13:45:00,3072.12,3233.12,3304.05,3168.96,-0.4999999999999997,-0.8660254037844388,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 14:00:00,3081.35,3340.07,3456.45,3250.18,-0.555570233019602,-0.8314696123025455,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 14:15:00,3183.44,3441.92,3499.14,3285.81,-0.6087614290087207,-0.7933533402912352,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 14:30:00,3310.37,3466.47,3630.55,3391.14,-0.6593458151000688,-0.7518398074789774,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 14:45:00,3287.71,3601.94,3685.67,3483.92,-0.7071067811865471,-0.7071067811865479,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 15:00:00,3366.34,3601.74,3695.05,3482.93,-0.7518398074789773,-0.6593458151000691,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 15:15:00,3453.6,3673.03,3808.7,3559.16,-0.7933533402912349,-0.6087614290087209,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 15:30:00,3424.2,3685.22,3840.55,3526.51,-0.8314696123025452,-0.5555702330196022,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 15:45:00,3422.49,3746.16,3778.44,3641.01,-0.8660254037844385,-0.5000000000000004,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 16:00:00,3420.77,3649.5,3819.86,3616.71,-0.8968727415326883,-0.44228869021900136,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 16:15:00,3461.59,3643.05,3794.04,3629.56,-0.9238795325112868,-0.3826834323650895,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 16:30:00,3492.83,3752.84,3807.96,3548.43,-0.9469301294951056,-0.3214394653031618,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 16:45:00,3431.54,3716.7,3828.53,3547.67,-0.9659258262890683,-0.25881904510252063,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 17:00:00,3446.08,3719.34,3762.48,3567.63,-0.9807852804032303,-0.19509032201612866,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 17:15:00,3448.89,3624.91,3806.52,3568.62,-0.9914448613738104,-0.13052619222005163,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 17:30:00,3382.05,3647.95,3749.54,3490.11,-0.9978589232386035,-0.06540312923014273,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 17:45:00,3452.13,3707.05,3719.84,3590.64,-1.0,-1.8369701987210297e-16,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 18:00:00,3352.91,3654.37,3781.27,3481.71,-0.9978589232386036,0.06540312923014237,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 18:15:00,3372.74,3686.94,3797.75,3520.33,-0.9914448613738105,0.13052619222005127,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 18:30:00,3546.14,3785.07,3850.77,3685.95,-0.9807852804032304,0.1950903220161283,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 18:45:00,3691.76,3931.51,4101.68,3897.81,-0.9659258262890684,0.2588190451025203,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 19:00:00,3786.38,4098.55,4203.85,3908.31,-0.9469301294951057,0.3214394653031615,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 19:15:00,3809.1,4152.3,4249.21,4012.75,-0.923879532511287,0.38268343236508917,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 19:30:00,3797.9,4150.91,4273.54,3975.64,-0.8968727415326884,0.442288690219001,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 19:45:00,3772.52,4036.81,4188.07,3957.39,-0.8660254037844386,0.5000000000000001,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 20:00:00,3769.95,4129.76,4192.73,3969.15,-0.8314696123025455,0.5555702330196018,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 20:15:00,3835.75,4036.21,4204.9,3962.25,-0.7933533402912357,0.6087614290087199,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 20:30:00,3830.94,4125.23,4189.79,3988.25,-0.7518398074789772,0.6593458151000691,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 20:45:00,3776.47,4099.3,4151.56,3972.29,-0.7071067811865477,0.7071067811865474,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 21:00:00,3843.52,4098.73,4238.91,3915.9,-0.6593458151000687,0.7518398074789775,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 21:15:00,3821.8,4118.56,4278.96,4054.32,-0.608761429008721,0.7933533402912349,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 21:30:00,3956.46,4224.2,4327.79,4077.27,-0.555570233019603,0.8314696123025447,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 21:45:00,3939.16,4248.98,4411.51,4099.39,-0.5000000000000004,0.8660254037844384,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 22:00:00,4088.08,4289.85,4469.26,4144.53,-0.4422886902190014,0.8968727415326883,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 22:15:00,4015.95,4274.03,4416.0,4222.61,-0.38268343236508956,0.9238795325112868,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 22:30:00,3919.28,4189.38,4401.09,4085.17,-0.32143946530316186,0.9469301294951056,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 22:45:00,3921.18,4152.74,4294.59,4050.67,-0.25881904510252157,0.9659258262890681,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 23:00:00,3962.23,4131.8,4367.92,4041.58,-0.19509032201612872,0.9807852804032303,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 23:15:00,3910.25,4147.39,4266.93,3999.35,-0.13052619222005168,0.9914448613738104,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 23:30:00,3844.48,4086.8,4272.61,4068.11,-0.0654031292301428,0.9978589232386035,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-14 23:45:00,3795.4,4157.31,4188.8,3994.13,-2.4492935982947064e-16,1.0,5,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 00:00:00,3786.79,3776.92,4049.15,3792.33,0.06540312923014306,0.9978589232386035,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 00:15:00,3720.4,3647.39,3966.32,3829.76,0.13052619222005157,0.9914448613738104,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 00:30:00,3552.9,3572.61,3909.18,3705.44,0.19509032201612825,0.9807852804032304,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 00:45:00,3539.2,3481.97,3725.17,3682.32,0.25881904510252074,0.9659258262890683,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 01:00:00,3492.44,3520.48,3749.17,3561.89,0.3214394653031616,0.9469301294951057,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 01:15:00,3420.53,3442.61,3678.29,3523.75,0.3826834323650898,0.9238795325112867,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 01:30:00,3379.15,3317.71,3648.58,3439.5,0.44228869021900125,0.8968727415326884,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 01:45:00,3273.52,3342.71,3542.91,3409.22,0.49999999999999994,0.8660254037844387,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 02:00:00,3235.83,3243.76,3537.43,3409.25,0.5555702330196022,0.8314696123025452,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 02:15:00,3257.99,3207.18,3428.77,3345.15,0.6087614290087207,0.7933533402912352,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 02:30:00,3188.86,3164.55,3399.82,3240.02,0.6593458151000688,0.7518398074789774,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 02:45:00,3132.17,3125.16,3345.91,3213.59,0.7071067811865476,0.7071067811865476,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 03:00:00,3107.47,3123.28,3318.88,3185.96,0.7518398074789774,0.6593458151000688,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 03:15:00,3055.81,3041.94,3310.98,3156.32,0.7933533402912352,0.6087614290087207,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 03:30:00,3076.44,3094.11,3292.22,3158.52,0.8314696123025451,0.5555702330196024,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 03:45:00,3013.47,3075.97,3259.06,3135.73,0.8660254037844386,0.5000000000000001,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 04:00:00,2979.12,3042.62,3168.58,3071.45,0.8968727415326884,0.44228869021900125,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 04:15:00,2960.83,3000.6,3202.25,3108.99,0.9238795325112867,0.38268343236508984,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 04:30:00,2989.43,3014.74,3148.49,3083.21,0.9469301294951056,0.3214394653031617,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 04:45:00,2948.8,2984.63,3184.79,3050.95,0.9659258262890683,0.25881904510252074,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 05:00:00,3007.39,2938.49,3176.03,3076.96,0.9807852804032304,0.19509032201612833,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 05:15:00,2960.75,2971.73,3137.41,3107.07,0.9914448613738104,0.1305261922200517,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 05:30:00,3019.13,3001.1,3200.05,3040.4,0.9978589232386035,0.06540312923014327,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 05:45:00,2997.93,3019.68,3194.12,3043.53,1.0,6.123233995736766e-17,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 06:00:00,2953.43,3000.51,3169.98,3097.64,0.9978589232386035,-0.06540312923014314,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 06:15:00,2985.87,3038.24,3171.33,3051.78,0.9914448613738104,-0.1305261922200516,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 06:30:00,2980.8,2995.74,3194.23,3039.09,0.9807852804032304,-0.1950903220161282,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 06:45:00,2963.75,2947.08,3211.84,3053.77,0.9659258262890683,-0.25881904510252063,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 07:00:00,2907.46,2956.06,3148.56,3042.49,0.9469301294951057,-0.3214394653031616,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 07:15:00,2935.75,2909.67,3070.06,2962.29,0.9238795325112868,-0.3826834323650895,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 07:30:00,2836.75,2860.19,3102.35,2973.97,0.8968727415326884,-0.44228869021900113,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 07:45:00,2812.37,2796.05,3042.94,2887.41,0.8660254037844387,-0.4999999999999998,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 08:00:00,2774.27,2777.05,2965.24,2846.01,0.8314696123025451,-0.5555702330196023,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 08:15:00,2809.4,2790.12,2967.35,2898.63,0.7933533402912352,-0.6087614290087207,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 08:30:00,2738.7,2770.98,2964.13,2867.48,0.7518398074789774,-0.6593458151000688,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 08:45:00,2796.84,2763.85,2999.62,2900.36,0.7071067811865476,-0.7071067811865475,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 09:00:00,2764.69,2826.84,2992.22,2922.22,0.659345815100069,-0.7518398074789773,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 09:15:00,2878.97,2819.9,3066.51,2911.24,0.6087614290087209,-0.793353340291235,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 09:30:00,2843.92,2879.4,3113.29,2952.9,0.5555702330196025,-0.831469612302545,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 09:45:00,2889.22,2952.89,3066.41,3038.22,0.49999999999999994,-0.8660254037844387,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 10:00:00,2889.39,2952.2,3070.15,3026.7,0.4422886902190017,-0.8968727415326881,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 10:15:00,2950.71,2945.87,3156.06,2994.14,0.3826834323650899,-0.9238795325112867,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 10:30:00,2919.6,2903.63,3082.84,3045.49,0.32143946530316175,-0.9469301294951056,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 10:45:00,2927.99,2926.9,3136.73,3015.11,0.258819045102521,-0.9659258262890682,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 11:00:00,2940.51,2900.02,3118.84,3031.3,0.19509032201612816,-0.9807852804032304,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 11:15:00,2938.62,2880.22,3126.97,2991.88,0.130526192220052,-0.9914448613738104,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 11:30:00,2885.27,2924.54,3074.71,3020.69,0.06540312923014312,-0.9978589232386035,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 11:45:00,2917.31,2934.32,3144.26,3010.37,1.2246467991473532e-16,-1.0,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 12:00:00,2894.62,2956.23,3091.48,2982.09,-0.06540312923014287,-0.9978589232386035,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 12:15:00,2909.93,2972.32,3132.13,3033.71,-0.13052619222005177,-0.9914448613738104,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 12:30:00,2947.92,2949.36,3123.38,3028.37,-0.19509032201612792,-0.9807852804032305,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 12:45:00,2929.14,2988.11,3153.69,3053.74,-0.2588190451025208,-0.9659258262890683,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 13:00:00,2945.72,2955.77,3168.17,3034.09,-0.32143946530316153,-0.9469301294951057,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 13:15:00,2905.91,2945.9,3175.82,3071.96,-0.38268343236508967,-0.9238795325112868,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 13:30:00,2943.22,2981.49,3159.02,3040.45,-0.44228869021900147,-0.8968727415326883,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 13:45:00,3068.28,3072.12,3233.12,3085.94,-0.4999999999999997,-0.8660254037844388,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 14:00:00,3137.51,3081.35,3340.07,3166.08,-0.555570233019602,-0.8314696123025455,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 14:15:00,3179.65,3183.44,3441.92,3315.15,-0.6087614290087207,-0.7933533402912352,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 14:30:00,3325.8,3310.37,3466.47,3357.37,-0.6593458151000688,-0.7518398074789774,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 14:45:00,3325.11,3287.71,3601.94,3419.86,-0.7071067811865471,-0.7071067811865479,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 15:00:00,3332.27,3366.34,3601.74,3461.25,-0.7518398074789773,-0.6593458151000691,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 15:15:00,3438.28,3453.6,3673.03,3542.24,-0.7933533402912349,-0.6087614290087209,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 15:30:00,3445.52,3424.2,3685.22,3550.77,-0.8314696123025452,-0.5555702330196022,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 15:45:00,3418.51,3422.49,3746.16,3608.95,-0.8660254037844385,-0.5000000000000004,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 16:00:00,3456.98,3420.77,3649.5,3533.69,-0.8968727415326883,-0.44228869021900136,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 16:15:00,3435.86,3461.59,3643.05,3559.44,-0.9238795325112868,-0.3826834323650895,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 16:30:00,3507.06,3492.83,3752.84,3594.63,-0.9469301294951056,-0.3214394653031618,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 16:45:00,3446.62,3431.54,3716.7,3612.92,-0.9659258262890683,-0.25881904510252063,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 17:00:00,3491.06,3446.08,3719.34,3488.19,-0.9807852804032303,-0.19509032201612866,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 17:15:00,3415.46,3448.89,3624.91,3482.33,-0.9914448613738104,-0.13052619222005163,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 17:30:00,3388.99,3382.05,3647.95,3506.17,-0.9978589232386035,-0.06540312923014273,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 17:45:00,3404.55,3452.13,3707.05,3478.54,-1.0,-1.8369701987210297e-16,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 18:00:00,3359.3,3352.91,3654.37,3517.77,-0.9978589232386036,0.06540312923014237,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 18:15:00,3399.59,3372.74,3686.94,3527.13,-0.9914448613738105,0.13052619222005127,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 18:30:00,3533.76,3546.14,3785.07,3661.26,-0.9807852804032304,0.1950903220161283,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 18:45:00,3671.93,3691.76,3931.51,3841.04,-0.9659258262890684,0.2588190451025203,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 19:00:00,3795.71,3786.38,4098.55,3970.17,-0.9469301294951057,0.3214394653031615,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 19:15:00,3827.68,3809.1,4152.3,3938.77,-0.923879532511287,0.38268343236508917,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 19:30:00,3878.25,3797.9,4150.91,3892.02,-0.8968727415326884,0.442288690219001,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 19:45:00,3867.4,3772.52,4036.81,3982.13,-0.8660254037844386,0.5000000000000001,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 20:00:00,3807.76,3769.95,4129.76,3915.2,-0.8314696123025455,0.5555702330196018,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 20:15:00,3840.92,3835.75,4036.21,3925.54,-0.7933533402912357,0.6087614290087199,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 20:30:00,3802.11,3830.94,4125.23,3868.33,-0.7518398074789772,0.6593458151000691,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 20:45:00,3785.78,3776.47,4099.3,3907.05,-0.7071067811865477,0.7071067811865474,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 21:00:00,3808.87,3843.52,4098.73,3949.6,-0.6593458151000687,0.7518398074789775,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 21:15:00,3888.09,3821.8,4118.56,3970.9,-0.608761429008721,0.7933533402912349,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 21:30:00,3864.61,3956.46,4224.2,3986.24,-0.555570233019603,0.8314696123025447,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 21:45:00,3968.67,3939.16,4248.98,4093.94,-0.5000000000000004,0.8660254037844384,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 22:00:00,3995.42,4088.08,4289.85,4152.56,-0.4422886902190014,0.8968727415326883,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
2025-06-15 22:15:00,4026.05,4015.95,4274.03,4156.92,-0.38268343236508956,0.9238795325112868,6,1,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.0
