ts,demand_mw,price_inr_mwh,inflow_mwh
2025-06-20 19:00:00,3957.57,5591.33,416.747
2025-06-20 19:15:00,4003.71,6034.61,414.21
2025-06-20 19:30:00,3908.92,6443.17,411.739
2025-06-20 19:45:00,3983.94,6646.77,409.352
2025-06-20 20:00:00,3938.42,6575.83,407.063
2025-06-20 20:15:00,3926.94,6430.62,404.886
2025-06-20 20:30:00,3929.02,6198.03,402.83
2025-06-20 20:45:00,3870.15,5905.02,400.903
2025-06-20 21:00:00,3973.93,5690.23,399.108
2025-06-20 21:15:00,3951.79,5214.6,397.449
2025-06-20 21:30:00,3973.83,5186.73,395.925
2025-06-20 21:45:00,4114.55,4485.61,394.534
2025-06-20 22:00:00,4152.11,4088.12,393.273
2025-06-20 22:15:00,4099.62,4131.76,392.136
2025-06-20 22:30:00,4115.01,3665.78,391.119
2025-06-20 22:45:00,4028.62,3547.24,390.213
2025-06-20 23:00:00,3995.8,3240.43,389.412
2025-06-20 23:15:00,3975.51,3280.52,388.708
2025-06-20 23:30:00,3924.86,3237.6,388.092
2025-06-20 23:45:00,3961.78,2969.48,387.557
2025-06-21 00:00:00,3796.13,2597.48,319.292
2025-06-21 00:15:00,3706.73,2612.16,319.294
2025-06-21 00:30:00,3648.48,2433.15,319.297
2025-06-21 00:45:00,3585.24,2423.33,319.301
2025-06-21 01:00:00,3506.85,2504.83,319.305
2025-06-21 01:15:00,3442.86,2580.97,319.312
2025-06-21 01:30:00,3388.82,2635.41,319.32
2025-06-21 01:45:00,3370.52,2599.07,319.331
2025-06-21 02:00:00,3304.76,2641.49,319.344
2025-06-21 02:15:00,3317.84,2658.52,319.361
2025-06-21 02:30:00,3188.99,2594.7,319.383
2025-06-21 02:45:00,3229.9,2414.98,319.41
2025-06-21 03:00:00,3146.08,2657.28,319.444
2025-06-21 03:15:00,3132.39,2641.09,319.487
2025-06-21 03:30:00,3096.15,2443.64,319.54
2025-06-21 03:45:00,3111.68,2590.46,319.605
2025-06-21 04:00:00,3065.36,2503.48,319.684
2025-06-21 04:15:00,3015.9,2638.89,319.781
2025-06-21 04:30:00,2981.91,2498.12,319.898
2025-06-21 04:45:00,3000.87,2514.53,320.04
2025-06-21 05:00:00,2976.11,2636.56,320.209
2025-06-21 05:15:00,3012.8,2646.46,320.411
2025-06-21 05:30:00,2989.23,2596.07,320.649
2025-06-21 05:45:00,3027.05,2676.59,320.931
2025-06-21 06:00:00,3031.62,2639.34,321.26
2025-06-21 06:15:00,3010.02,2643.51,321.643
2025-06-21 06:30:00,3014.1,2733.76,322.087
2025-06-21 06:45:00,2972.22,2821.44,322.598
2025-06-21 07:00:00,3018.69,2764.26,323.183
2025-06-21 07:15:00,2950.86,2995.01,323.848
2025-06-21 07:30:00,2897.3,3068.41,324.599
2025-06-21 07:45:00,2870.97,3112.58,325.444
2025-06-21 08:00:00,2854.11,3099.58,326.387
2025-06-21 08:15:00,2815.95,3148.09,327.433
2025-06-21 08:30:00,2792.43,3070.56,328.588
2025-06-21 08:45:00,2813.17,3162.61,329.853
2025-06-21 09:00:00,2852.71,3012.73,331.23
2025-06-21 09:15:00,2924.45,2908.26,332.719
2025-06-21 09:30:00,2904.48,2752.37,334.319
2025-06-21 09:45:00,2908.81,2719.66,336.025
2025-06-21 10:00:00,2926.34,2753.74,337.832
2025-06-21 10:15:00,2940.11,2381.82,339.731
2025-06-21 10:30:00,2933.14,2288.16,341.712
2025-06-21 10:45:00,2921.71,2266.22,343.763
2025-06-21 11:00:00,2967.68,2120.89,345.868
2025-06-21 11:15:00,2906.24,1915.79,348.01
2025-06-21 11:30:00,2952.8,1853.86,350.17
2025-06-21 11:45:00,2975.15,1749.63,352.327
2025-06-21 12:00:00,2936.82,1616.85,354.458
2025-06-21 12:15:00,2957.99,1557.17,356.54
2025-06-21 12:30:00,3035.14,1560.77,358.548
2025-06-21 12:45:00,2977.47,1619.19,360.458
2025-06-21 13:00:00,2964.98,1620.65,362.245
2025-06-21 13:15:00,3000.34,1506.57,363.887
2025-06-21 13:30:00,2982.13,1576.66,365.36
2025-06-21 13:45:00,3048.28,1582.28,366.645
2025-06-21 14:00:00,3203.85,1633.4,367.722
2025-06-21 14:15:00,3277.3,1729.04,368.577
2025-06-21 14:30:00,3319.39,1823.16,369.197
2025-06-21 14:45:00,3358.25,1938.61,369.573
2025-06-21 15:00:00,3447.0,1950.31,369.699
2025-06-21 15:15:00,3444.32,2101.0,369.573
2025-06-21 15:30:00,3489.73,2151.39,369.197
2025-06-21 15:45:00,3558.18,2282.53,368.577
2025-06-21 16:00:00,3543.42,2319.88,367.722
2025-06-21 16:15:00,3454.28,2423.82,366.645
2025-06-21 16:30:00,3474.53,2448.68,365.36
2025-06-21 16:45:00,3469.11,2736.98,363.887
2025-06-21 17:00:00,3483.94,4742.17,362.245
2025-06-21 17:15:00,3478.25,3055.26,360.458
2025-06-21 17:30:00,3480.53,2962.67,358.548
2025-06-21 17:45:00,3444.92,3451.93,356.54
2025-06-21 18:00:00,3405.1,3681.39,354.458
2025-06-21 18:15:00,3506.32,4047.84,352.327
2025-06-21 18:30:00,3631.13,4274.89,350.17
2025-06-21 18:45:00,3714.76,4441.07,348.01
2025-06-21 19:00:00,3898.63,4751.16,345.868
2025-06-21 19:15:00,3905.07,5038.31,343.763
2025-06-21 19:30:00,3849.32,5563.91,341.712
2025-06-21 19:45:00,3875.07,5401.25,339.731
2025-06-21 20:00:00,3877.87,5246.55,337.832
2025-06-21 20:15:00,3925.03,5350.78,336.025
2025-06-21 20:30:00,3918.15,5154.7,334.319
2025-06-21 20:45:00,3920.34,5103.41,332.719
2025-06-21 21:00:00,3935.92,4617.68,331.23
2025-06-21 21:15:00,3876.58,4429.64,329.853
2025-06-21 21:30:00,3911.6,4102.38,328.588
2025-06-21 21:45:00,4033.55,3770.11,327.433
2025-06-21 22:00:00,4127.47,3728.69,326.387
2025-06-21 22:15:00,4115.13,3221.79,325.444
2025-06-21 22:30:00,3985.31,3026.45,324.599
2025-06-21 22:45:00,3957.65,2932.6,323.848
2025-06-21 23:00:00,4028.84,2719.5,323.183
2025-06-21 23:15:00,3967.2,2827.21,322.598
2025-06-21 23:30:00,3923.23,2713.54,322.087
2025-06-21 23:45:00,3838.56,2659.99,321.643
2025-06-22 00:00:00,3862.05,2940.69,295.986
2025-06-22 00:15:00,3830.27,2866.1,295.988
2025-06-22 00:30:00,3778.74,2871.35,295.991
2025-06-22 00:45:00,3665.87,2840.49,295.994
2025-06-22 01:00:00,3685.0,2772.64,295.999
2025-06-22 01:15:00,3562.64,2976.74,296.005
2025-06-22 01:30:00,3567.37,2782.91,296.012
2025-06-22 01:45:00,3508.59,2785.55,296.022
2025-06-22 02:00:00,3425.11,2860.55,296.034
2025-06-22 02:15:00,3375.36,2857.17,296.05
2025-06-22 02:30:00,3336.42,2890.52,296.07
2025-06-22 02:45:00,3293.54,2953.22,296.096
2025-06-22 03:00:00,3223.45,2764.79,296.128
2025-06-22 03:15:00,3213.43,2814.1,296.167
2025-06-22 03:30:00,3166.37,2775.6,296.216
2025-06-22 03:45:00,3127.92,2895.45,296.276
2025-06-22 04:00:00,3185.91,2843.6,296.35
2025-06-22 04:15:00,3169.76,2742.95,296.44
2025-06-22 04:30:00,3120.27,2756.83,296.548
2025-06-22 04:45:00,3131.56,2871.63,296.679
2025-06-22 05:00:00,3094.39,2972.67,296.836
2025-06-22 05:15:00,3104.55,2998.09,297.023
2025-06-22 05:30:00,3128.28,2879.58,297.244
2025-06-22 05:45:00,3121.72,2836.74,297.505
2025-06-22 06:00:00,3115.64,2947.32,297.811
2025-06-22 06:15:00,3117.11,3009.87,298.166
2025-06-22 06:30:00,3150.76,3116.29,298.578
2025-06-22 06:45:00,3146.2,3204.52,299.051
2025-06-22 07:00:00,3057.95,3156.0,299.593
2025-06-22 07:15:00,3017.47,3276.67,300.209
2025-06-22 07:30:00,2960.99,3524.46,300.906
2025-06-22 07:45:00,2952.18,3372.49,301.689
2025-06-22 08:00:00,2919.12,3568.88,302.563
2025-06-22 08:15:00,2959.2,3557.13,303.533
2025-06-22 08:30:00,2919.94,3603.27,304.604
2025-06-22 08:45:00,2932.76,3530.2,305.776
2025-06-22 09:00:00,2943.88,3410.09,307.053
2025-06-22 09:15:00,2970.94,3471.2,308.433
2025-06-22 09:30:00,2985.06,3240.5,309.916
2025-06-22 09:45:00,3046.38,3040.89,311.498
2025-06-22 10:00:00,3051.68,2974.46,313.173
2025-06-22 10:15:00,3085.84,2928.31,314.933
2025-06-22 10:30:00,3074.67,2553.9,316.77
2025-06-22 10:45:00,3047.15,2387.23,318.671
2025-06-22 11:00:00,3035.95,2247.93,320.623
2025-06-22 11:15:00,3026.38,2124.08,322.608
2025-06-22 11:30:00,3054.44,2131.35,324.611
2025-06-22 11:45:00,3026.06,2111.55,326.61
2025-06-22 12:00:00,3104.0,1968.06,328.585
2025-06-22 12:15:00,3101.38,1800.73,330.515
2025-06-22 12:30:00,3044.52,1807.62,332.377
2025-06-22 12:45:00,3082.96,1848.14,334.147
2025-06-22 13:00:00,3059.26,1706.48,335.804
2025-06-22 13:15:00,3124.41,1779.25,337.326
2025-06-22 13:30:00,3107.05,1859.55,338.692
2025-06-22 13:45:00,3201.52,1906.28,339.883
2025-06-22 14:00:00,3213.68,1844.94,340.882
2025-06-22 14:15:00,3382.5,2073.55,341.674
2025-06-22 14:30:00,3385.74,2063.8,342.249
2025-06-22 14:45:00,3537.44,2175.48,342.597
2025-06-22 15:00:00,3558.34,2282.58,342.714
2025-06-22 15:15:00,3558.22,2417.09,342.597
2025-06-22 15:30:00,3586.04,2399.7,342.249
2025-06-22 15:45:00,3651.9,2568.08,341.674
2025-06-22 16:00:00,3574.89,2584.78,340.882
2025-06-22 16:15:00,3613.45,2851.96,339.883
2025-06-22 16:30:00,3636.8,2908.2,338.692
2025-06-22 16:45:00,3673.78,2932.7,337.326
2025-06-22 17:00:00,3656.52,3070.35,335.804
2025-06-22 17:15:00,3583.86,3286.83,334.147
2025-06-22 17:30:00,3603.4,3553.63,332.377
2025-06-22 17:45:00,3611.02,3617.25,330.515
2025-06-22 18:00:00,3572.14,4085.86,328.585
2025-06-22 18:15:00,3588.59,4429.92,326.61
2025-06-22 18:30:00,3735.18,4652.09,324.611
2025-06-22 18:45:00,3927.73,5257.8,322.608
2025-06-22 19:00:00,3993.07,5278.56,320.623
2025-06-22 19:15:00,4016.35,5810.55,318.671
2025-06-22 19:30:00,3990.24,5862.74,316.77
2025-06-22 19:45:00,3977.62,6057.19,314.933
2025-06-22 20:00:00,4061.43,6174.17,313.173
2025-06-22 20:15:00,3995.63,5957.77,311.498
2025-06-22 20:30:00,4012.71,5719.64,309.916
2025-06-22 20:45:00,3958.92,5492.63,308.433
2025-06-22 21:00:00,3959.8,5588.98,307.053
2025-06-22 21:15:00,4046.33,5031.43,305.776
2025-06-22 21:30:00,4077.57,4700.95,304.604
2025-06-22 21:45:00,4176.42,4255.89,303.533
2025-06-22 22:00:00,4257.89,4090.76,302.563
2025-06-22 22:15:00,4159.38,3917.88,301.689
2025-06-22 22:30:00,4091.4,3547.3,300.906
2025-06-22 22:45:00,4154.48,3242.52,300.209
2025-06-22 23:00:00,4102.82,3369.73,299.593
2025-06-22 23:15:00,4072.99,2987.9,299.051
2025-06-22 23:30:00,4072.88,3049.64,298.578
2025-06-22 23:45:00,3967.78,2862.4,298.166
2025-06-23 00:00:00,4240.26,3419.62,402.774
2025-06-23 00:15:00,4130.31,3344.98,402.777
2025-06-23 00:30:00,4040.71,3342.9,402.781
2025-06-23 00:45:00,3985.18,3380.97,402.785
2025-06-23 01:00:00,3865.94,3207.46,402.792
2025-06-23 01:15:00,3804.62,3353.08,402.8
2025-06-23 01:30:00,3820.88,3413.72,402.81
2025-06-23 01:45:00,3687.46,3115.64,402.823
2025-06-23 02:00:00,3707.24,3184.61,402.84
2025-06-23 02:15:00,3674.42,3124.09,402.862
2025-06-23 02:30:00,3530.2,3168.0,402.889
2025-06-23 02:45:00,3532.52,3380.41,402.924
2025-06-23 03:00:00,3462.62,3379.93,402.967
2025-06-23 03:15:00,3463.24,3222.18,403.021
2025-06-23 03:30:00,3407.13,3200.2,403.087
2025-06-23 03:45:00,3357.69,3322.46,403.169
2025-06-23 04:00:00,3408.36,3147.37,403.269
2025-06-23 04:15:00,3357.07,3286.83,403.392
2025-06-23 04:30:00,3345.66,3287.2,403.54
2025-06-23 04:45:00,3311.09,3159.28,403.718
2025-06-23 05:00:00,3373.04,3196.74,403.931
2025-06-23 05:15:00,3390.25,3366.22,404.186
2025-06-23 05:30:00,3315.36,3251.07,404.487
2025-06-23 05:45:00,3397.03,3375.72,404.842
2025-06-23 06:00:00,3397.0,3379.86,405.257
2025-06-23 06:15:00,3324.82,3330.02,405.741
2025-06-23 06:30:00,3320.85,3479.31,406.301
2025-06-23 06:45:00,3340.04,3584.67,406.945
2025-06-23 07:00:00,3293.78,3625.92,407.683
2025-06-23 07:15:00,3300.4,3726.77,408.521
2025-06-23 07:30:00,3176.27,3953.83,409.469
2025-06-23 07:45:00,3190.9,4109.33,410.535
2025-06-23 08:00:00,3190.92,3963.13,411.724
2025-06-23 08:15:00,3163.6,4272.74,413.045
2025-06-23 08:30:00,3077.34,4048.39,414.501
2025-06-23 08:45:00,3073.75,4221.6,416.097
2025-06-23 09:00:00,3139.95,3934.4,417.834
2025-06-23 09:15:00,3238.76,3729.68,419.712
2025-06-23 09:30:00,3199.1,3750.22,421.73
2025-06-23 09:45:00,3264.73,3398.89,423.882
2025-06-23 10:00:00,3306.25,3229.19,426.162
2025-06-23 10:15:00,3270.46,3237.48,428.558
2025-06-23 10:30:00,3292.98,3114.47,431.057
2025-06-23 10:45:00,3236.74,2857.68,433.644
2025-06-23 11:00:00,3256.88,2577.79,436.3
2025-06-23 11:15:00,3227.86,2587.19,439.002
2025-06-23 11:30:00,3302.31,2472.01,441.726
2025-06-23 11:45:00,3255.6,2341.88,444.447
2025-06-23 12:00:00,3327.25,2153.98,447.135
2025-06-23 12:15:00,3305.79,2162.76,449.761
2025-06-23 12:30:00,3277.99,1979.45,452.294
2025-06-23 12:45:00,3342.58,2023.63,454.703
2025-06-23 13:00:00,3262.37,2089.5,456.958
2025-06-23 13:15:00,3332.28,2020.9,459.029
2025-06-23 13:30:00,3365.74,2057.18,460.888
2025-06-23 13:45:00,3447.98,2129.91,462.508
2025-06-23 14:00:00,3488.12,2173.47,463.868
2025-06-23 14:15:00,3546.3,2357.95,464.946
2025-06-23 14:30:00,3651.58,2386.08,465.728
2025-06-23 14:45:00,3727.57,2505.06,466.202
2025-06-23 15:00:00,3799.39,2575.65,466.361
2025-06-23 15:15:00,3847.33,2676.6,466.202
2025-06-23 15:30:00,3836.65,2895.42,465.728
2025-06-23 15:45:00,3881.04,2777.74,464.946
2025-06-23 16:00:00,3931.33,3096.97,463.868
2025-06-23 16:15:00,3846.52,3208.55,462.508
2025-06-23 16:30:00,3937.8,3292.93,460.888
2025-06-23 16:45:00,3868.29,3317.52,459.029
2025-06-23 17:00:00,3838.31,3548.9,456.958
2025-06-23 17:15:00,3812.05,6601.65,454.703
2025-06-23 17:30:00,3837.08,3902.35,452.294
2025-06-23 17:45:00,3809.01,4433.08,449.761
2025-06-23 18:00:00,3751.57,4555.8,447.135
2025-06-23 18:15:00,3779.32,5205.58,444.447
2025-06-23 18:30:00,4007.74,5553.71,441.726
2025-06-23 18:45:00,4210.65,5810.47,439.002
2025-06-23 19:00:00,4313.74,6459.04,436.3
2025-06-23 19:15:00,4268.14,6300.68,433.644
2025-06-23 19:30:00,4298.9,6991.21,431.057
2025-06-23 19:45:00,4308.67,7151.56,428.558
2025-06-23 20:00:00,4276.19,7294.45,426.162
2025-06-23 20:15:00,4338.66,7343.77,423.882
2025-06-23 20:30:00,4340.68,6611.82,421.73
2025-06-23 20:45:00,4239.37,6722.7,419.712
2025-06-23 21:00:00,4285.93,6125.16,417.834
2025-06-23 21:15:00,4404.12,5596.65,416.097
2025-06-23 21:30:00,4376.3,5608.89,414.501
2025-06-23 21:45:00,4388.82,5059.44,413.045
2025-06-23 22:00:00,4540.17,4557.19,411.724
2025-06-23 22:15:00,4471.07,4231.17,410.535
2025-06-23 22:30:00,4399.8,4200.73,409.469
2025-06-23 22:45:00,4355.15,3669.37,408.521
2025-06-23 23:00:00,4371.59,3746.2,407.683
2025-06-23 23:15:00,4352.06,3552.55,406.945
2025-06-23 23:30:00,4367.69,3317.92,406.301
2025-06-23 23:45:00,4355.94,3386.68,405.741
2025-06-24 00:00:00,4216.12,3623.48,314.934
2025-06-24 00:15:00,4204.75,3752.6,314.936
2025-06-24 00:30:00,4136.13,3748.52,314.939
2025-06-24 00:45:00,4048.52,3553.21,314.942
2025-06-24 01:00:00,3947.13,3653.2,314.947
2025-06-24 01:15:00,3914.51,3831.09,314.953
2025-06-24 01:30:00,3838.38,3864.43,314.961
2025-06-24 01:45:00,3766.6,3538.99,314.972
2025-06-24 02:00:00,3747.35,3663.73,314.985
2025-06-24 02:15:00,3676.23,3592.81,315.002
2025-06-24 02:30:00,3663.42,3553.11,315.023
2025-06-24 02:45:00,3583.65,3541.01,315.05
2025-06-24 03:00:00,3550.9,3788.18,315.084
2025-06-24 03:15:00,3544.79,3860.92,315.126
2025-06-24 03:30:00,3520.03,3534.87,315.178
2025-06-24 03:45:00,3476.69,3661.26,315.242
2025-06-24 04:00:00,3451.36,3582.78,315.321
2025-06-24 04:15:00,3441.59,3638.44,315.416
2025-06-24 04:30:00,3404.23,3835.02,315.532
2025-06-24 04:45:00,3443.0,3844.02,315.671
2025-06-24 05:00:00,3400.1,3773.51,315.838
2025-06-24 05:15:00,3410.15,3693.11,316.037
2025-06-24 05:30:00,3450.23,3588.19,316.273
2025-06-24 05:45:00,3450.23,3868.79,316.55
2025-06-24 06:00:00,3429.9,3696.79,316.875
2025-06-24 06:15:00,3385.17,3970.1,317.253
2025-06-24 06:30:00,3414.04,3973.29,317.691
2025-06-24 06:45:00,3377.76,4111.36,318.195
2025-06-24 07:00:00,3318.15,4109.4,318.771
2025-06-24 07:15:00,3298.0,4521.83,319.427
2025-06-24 07:30:00,3296.94,4360.25,320.168
2025-06-24 07:45:00,3240.17,4529.21,321.001
2025-06-24 08:00:00,3159.0,4690.91,321.932
2025-06-24 08:15:00,3167.88,4582.8,322.964
2025-06-24 08:30:00,3165.57,4791.02,324.103
2025-06-24 08:45:00,3222.03,4553.39,325.35
2025-06-24 09:00:00,3240.54,4645.9,326.709
2025-06-24 09:15:00,3271.75,4425.6,328.178
2025-06-24 09:30:00,3322.45,4357.48,329.755
2025-06-24 09:45:00,3312.04,4031.78,331.438
2025-06-24 10:00:00,3295.48,3991.09,333.22
2025-06-24 10:15:00,3295.62,3516.46,335.094
2025-06-24 10:30:00,3289.06,3381.4,337.048
2025-06-24 10:45:00,3371.89,3204.19,339.071
2025-06-24 11:00:00,3364.78,3104.66,341.147
2025-06-24 11:15:00,3272.74,2848.45,343.26
2025-06-24 11:30:00,3302.05,2602.0,345.391
2025-06-24 11:45:00,3341.47,2490.85,347.518
2025-06-24 12:00:00,3313.75,2529.9,349.62
2025-06-24 12:15:00,3352.59,2450.35,351.673
2025-06-24 12:30:00,3362.96,2276.79,353.654
2025-06-24 12:45:00,3340.5,2340.63,355.537
2025-06-24 13:00:00,3349.59,2286.68,357.301
2025-06-24 13:15:00,3346.84,2243.91,358.92
2025-06-24 13:30:00,3413.1,2276.58,360.373
2025-06-24 13:45:00,3449.21,2283.85,361.64
2025-06-24 14:00:00,3608.49,2398.0,362.703
2025-06-24 14:15:00,3660.97,2647.63,363.546
2025-06-24 14:30:00,3772.62,2584.43,364.158
2025-06-24 14:45:00,3848.09,2661.29,364.529
2025-06-24 15:00:00,3852.0,2799.0,364.653
2025-06-24 15:15:00,3901.31,3045.3,364.529
2025-06-24 15:30:00,3892.06,3071.06,364.158
2025-06-24 15:45:00,3946.55,3408.69,363.546
2025-06-24 16:00:00,3918.62,3431.0,362.703
2025-06-24 16:15:00,3954.63,3658.54,361.64
2025-06-24 16:30:00,3910.6,3749.8,360.373
2025-06-24 16:45:00,3941.92,3900.0,358.92
2025-06-24 17:00:00,3932.22,4213.35,357.301
2025-06-24 17:15:00,3967.55,4307.09,355.537
2025-06-24 17:30:00,3906.79,4688.09,353.654
2025-06-24 17:45:00,3862.36,4993.8,351.673
2025-06-24 18:00:00,3822.59,5474.78,349.62
2025-06-24 18:15:00,3934.79,5527.69,347.518
2025-06-24 18:30:00,4066.71,5953.99,345.391
2025-06-24 18:45:00,4263.43,6566.83,343.26
2025-06-24 19:00:00,4395.87,7013.41,341.147
2025-06-24 19:15:00,4328.73,7480.39,339.071
2025-06-24 19:30:00,4386.47,8091.11,337.048
2025-06-24 19:45:00,4421.91,8236.82,335.094
2025-06-24 20:00:00,4434.41,7694.02,333.22
2025-06-24 20:15:00,4308.6,7827.38,331.438
2025-06-24 20:30:00,4312.72,7972.34,329.755
2025-06-24 20:45:00,4347.11,7556.73,328.178
2025-06-24 21:00:00,4346.77,7167.62,326.709
2025-06-24 21:15:00,4470.16,6404.46,325.35
2025-06-24 21:30:00,4441.33,6334.2,324.103
2025-06-24 21:45:00,4597.84,5499.75,322.964
2025-06-24 22:00:00,4549.68,5210.14,321.932
2025-06-24 22:15:00,4573.49,4968.07,321.001
2025-06-24 22:30:00,4539.99,4709.94,320.168
2025-06-24 22:45:00,4491.71,4430.38,319.427
2025-06-24 23:00:00,4546.45,4223.78,318.771
2025-06-24 23:15:00,4377.39,4164.37,318.195
2025-06-24 23:30:00,4484.5,3956.37,317.691
2025-06-24 23:45:00,4409.49,3682.86,317.253
2025-06-25 00:00:00,4286.19,4124.53,327.805
2025-06-25 00:15:00,4163.61,3978.65,327.807
2025-06-25 00:30:00,4087.84,4078.84,327.81
2025-06-25 00:45:00,3992.79,3799.85,327.814
2025-06-25 01:00:00,3922.66,4067.53,327.819
2025-06-25 01:15:00,3912.16,3930.33,327.826
2025-06-25 01:30:00,3897.52,4001.0,327.834
2025-06-25 01:45:00,3802.36,3920.99,327.845
2025-06-25 02:00:00,3709.11,3830.5,327.859
2025-06-25 02:15:00,3706.04,3869.17,327.876
2025-06-25 02:30:00,3668.19,3790.68,327.899
2025-06-25 02:45:00,3591.01,4039.18,327.927
2025-06-25 03:00:00,3588.71,3855.2,327.962
2025-06-25 03:15:00,3546.16,3749.56,328.005
2025-06-25 03:30:00,3452.55,4120.48,328.06
2025-06-25 03:45:00,3431.28,3853.24,328.126
2025-06-25 04:00:00,3410.97,3960.3,328.208
2025-06-25 04:15:00,3426.33,4082.81,328.307
2025-06-25 04:30:00,3366.79,3973.54,328.428
2025-06-25 04:45:00,3412.24,3911.28,328.573
2025-06-25 05:00:00,3401.38,3783.98,328.747
2025-06-25 05:15:00,3418.24,3785.38,328.954
2025-06-25 05:30:00,3437.91,3804.91,329.199
2025-06-25 05:45:00,3455.98,3971.67,329.488
2025-06-25 06:00:00,3447.07,3951.28,329.826
2025-06-25 06:15:00,3397.25,4100.52,330.219
2025-06-25 06:30:00,3416.1,4121.26,330.675
2025-06-25 06:45:00,3366.73,4244.88,331.2
2025-06-25 07:00:00,3405.35,4363.07,331.8
2025-06-25 07:15:00,3333.73,4508.04,332.482
2025-06-25 07:30:00,3262.96,4916.07,333.254
2025-06-25 07:45:00,3191.78,4843.54,334.121
2025-06-25 08:00:00,3163.06,4666.97,335.089
2025-06-25 08:15:00,3171.31,4967.78,336.164
2025-06-25 08:30:00,3158.86,5104.8,337.349
2025-06-25 08:45:00,3203.43,5037.59,338.648
2025-06-25 09:00:00,3225.76,4770.87,340.061
2025-06-25 09:15:00,3238.54,4854.98,341.59
2025-06-25 09:30:00,3239.44,4448.02,343.233
2025-06-25 09:45:00,3357.56,4150.84,344.984
2025-06-25 10:00:00,3365.88,4047.93,346.839
2025-06-25 10:15:00,3383.14,3916.43,348.789
2025-06-25 10:30:00,3381.61,3736.82,350.823
2025-06-25 10:45:00,3340.73,3518.34,352.929
2025-06-25 11:00:00,3325.55,3257.17,355.09
2025-06-25 11:15:00,3359.79,3053.03,357.289
2025-06-25 11:30:00,3315.46,2923.1,359.507
2025-06-25 11:45:00,3285.47,2780.44,361.721
2025-06-25 12:00:00,3360.77,2678.02,363.909
2025-06-25 12:15:00,3411.38,2542.84,366.046
2025-06-25 12:30:00,3411.0,2429.52,368.108
2025-06-25 12:45:00,3401.47,2438.8,370.068
2025-06-25 13:00:00,3305.14,2324.58,371.904
2025-06-25 13:15:00,3318.51,2293.15,373.589
2025-06-25 13:30:00,3395.35,2477.07,375.102
2025-06-25 13:45:00,3438.82,2505.99,376.42
2025-06-25 14:00:00,3584.81,2491.6,377.527
2025-06-25 14:15:00,3629.92,2698.53,378.405
2025-06-25 14:30:00,3755.88,2881.89,379.041
2025-06-25 14:45:00,3769.73,3099.18,379.427
2025-06-25 15:00:00,3838.58,3165.97,379.556
2025-06-25 15:15:00,3918.53,3243.55,379.427
2025-06-25 15:30:00,3964.17,3375.82,379.041
2025-06-25 15:45:00,3909.4,3478.51,378.405
2025-06-25 16:00:00,3958.75,3467.49,377.527
2025-06-25 16:15:00,3916.44,3618.56,376.42
2025-06-25 16:30:00,3982.18,3928.39,375.102
2025-06-25 16:45:00,4007.66,4082.19,373.589
2025-06-25 17:00:00,3986.25,4458.44,371.904
2025-06-25 17:15:00,3907.87,4655.08,370.068
2025-06-25 17:30:00,3933.52,4670.29,368.108
2025-06-25 17:45:00,3892.41,5104.71,366.046
2025-06-25 18:00:00,3890.4,5314.0,363.909
2025-06-25 18:15:00,3896.21,5773.88,361.721
2025-06-25 18:30:00,4084.79,6213.27,359.507
2025-06-25 18:45:00,4273.45,6837.5,357.289
2025-06-25 19:00:00,4427.49,7774.96,355.09
2025-06-25 19:15:00,4342.26,7705.85,352.929
2025-06-25 19:30:00,4318.96,8587.19,350.823
2025-06-25 19:45:00,4359.0,8717.02,348.789
2025-06-25 20:00:00,4393.28,8244.4,346.839
2025-06-25 20:15:00,4331.98,8178.62,344.984
2025-06-25 20:30:00,4367.19,8035.52,343.233
2025-06-25 20:45:00,4307.03,7708.71,341.59
2025-06-25 21:00:00,4320.07,7243.4,340.061
2025-06-25 21:15:00,4377.95,6834.95,338.648
2025-06-25 21:30:00,4414.02,6228.57,337.349
2025-06-25 21:45:00,4503.49,6239.58,336.164
2025-06-25 22:00:00,4614.44,5633.36,335.089
2025-06-25 22:15:00,4635.15,5307.98,334.121
2025-06-25 22:30:00,4503.42,4712.62,333.254
2025-06-25 22:45:00,4506.66,4737.91,332.482
2025-06-25 23:00:00,4427.75,4518.47,331.8
2025-06-25 23:15:00,4444.09,4138.59,331.2
2025-06-25 23:30:00,4355.14,4025.8,330.675
2025-06-25 23:45:00,4367.81,4101.17,330.219
2025-06-26 00:00:00,4157.11,3762.75,550.964
2025-06-26 00:15:00,4088.19,3469.19,550.968
2025-06-26 00:30:00,4095.59,3571.03,550.973
2025-06-26 00:45:00,4012.94,3443.19,550.979
2025-06-26 01:00:00,3858.65,3475.88,550.988
2025-06-26 01:15:00,3840.14,3659.48,550.999
2025-06-26 01:30:00,3785.27,3449.7,551.013
2025-06-26 01:45:00,3718.75,3573.23,551.031
2025-06-26 02:00:00,3678.64,3464.48,551.054
2025-06-26 02:15:00,3637.11,3545.29,551.084
2025-06-26 02:30:00,3587.09,3587.44,551.121
2025-06-26 02:45:00,3583.83,3408.5,551.168
2025-06-26 03:00:00,3502.99,3611.71,551.228
2025-06-26 03:15:00,3494.97,3703.73,551.301
2025-06-26 03:30:00,3409.46,3704.5,551.392
2025-06-26 03:45:00,3401.31,3725.05,551.504
2025-06-26 04:00:00,3406.99,3579.31,551.641
