ts,raw_price
2025-07-22 04:15:00,2974.44
2025-07-22 04:30:00,3130.53
2025-07-22 04:45:00,2974.87
2025-07-22 05:00:00,3261.21
2025-07-22 05:15:00,3011.09
2025-07-22 05:30:00,3149.27
2025-07-22 05:45:00,3310.52
2025-07-22 06:00:00,3234.76
2025-07-22 06:15:00,3425.17
2025-07-22 06:30:00,3446.15
2025-07-22 06:45:00,3278.53
2025-07-22 07:00:00,3581.66
2025-07-22 07:15:00,3782.43
2025-07-22 07:30:00,3614.1
2025-07-22 07:45:00,3653.31
2025-07-22 08:00:00,3851.7
2025-07-22 08:15:00,3774.1
2025-07-22 08:30:00,3774.83
2025-07-22 08:45:00,3831.05
2025-07-22 09:00:00,3687.67
2025-07-22 09:15:00,3596.08
2025-07-22 09:30:00,3420.96
2025-07-22 09:45:00,3484.95
2025-07-22 10:00:00,3234.06
2025-07-22 10:15:00,3128.13
2025-07-22 10:30:00,2853.98
2025-07-22 10:45:00,2683.45
2025-07-22 11:00:00,2482.85
2025-07-22 11:15:00,2418.51
2025-07-22 11:30:00,2236.64
2025-07-22 11:45:00,2251.25
2025-07-22 12:00:00,2148.85
2025-07-22 12:15:00,1953.61
2025-07-22 12:30:00,2015.03
2025-07-22 12:45:00,1865.96
2025-07-22 13:00:00,1976.17
2025-07-22 13:15:00,1880.96
2025-07-22 13:30:00,1968.41
2025-07-22 13:45:00,1961.24
2025-07-22 14:00:00,2056.57
2025-07-22 14:15:00,2174.13
2025-07-22 14:30:00,2164.7
2025-07-22 14:45:00,2386.51
2025-07-22 15:00:00,2495.28
2025-07-22 15:15:00,2611.28
2025-07-22 15:30:00,2509.36
2025-07-22 15:45:00,2815.4
2025-07-22 16:00:00,2724.86
2025-07-22 16:15:00,3027.81
2025-07-22 16:30:00,3192.27
2025-07-22 16:45:00,3210.19
2025-07-22 17:00:00,3297.09
2025-07-22 17:15:00,3391.58
2025-07-22 17:30:00,3630.32
2025-07-22 17:45:00,3989.92
2025-07-22 18:00:00,4349.17
2025-07-22 18:15:00,4924.29
2025-07-22 18:30:00,5239.93
2025-07-22 18:45:00,5473.13
2025-07-22 19:00:00,5888.44
2025-07-22 19:15:00,5972.97
2025-07-22 19:30:00,6693.11
2025-07-22 19:45:00,6524.05
2025-07-22 20:00:00,6626.25
2025-07-22 20:15:00,6703.91
2025-07-22 20:30:00,6235.0
2025-07-22 20:45:00,6155.59
2025-07-22 21:00:00,5948.41
2025-07-22 21:15:00,5709.77
2025-07-22 21:30:00,9537.01
2025-07-22 21:45:00,4992.05
2025-07-22 22:00:00,4382.04
2025-07-22 22:15:00,4200.41
2025-07-22 22:30:00,3992.37
2025-07-22 22:45:00,3752.57
2025-07-22 23:00:00,3606.33
2025-07-22 23:15:00,3221.52
2025-07-22 23:30:00,3231.24
2025-07-22 23:45:00,3213.37
2025-07-23 00:00:00,3584.16
2025-07-23 00:15:00,3457.49
2025-07-23 00:30:00,3639.09
2025-07-23 00:45:00,3453.33
2025-07-23 01:00:00,3450.39
2025-07-23 01:15:00,3587.69
2025-07-23 01:30:00,3504.65
2025-07-23 01:45:00,3505.54
2025-07-23 02:00:00,3596.96
2025-07-23 02:15:00,3638.24
2025-07-23 02:30:00,3707.91
2025-07-23 02:45:00,3367.54
2025-07-23 03:00:00,3424.33
2025-07-23 03:15:00,3408.22
2025-07-23 03:30:00,3411.48
2025-07-23 03:45:00,3461.3
2025-07-23 04:00:00,3721.73
2025-07-23 04:15:00,3586.61
2025-07-23 04:30:00,3509.12
2025-07-23 04:45:00,3459.94
2025-07-23 05:00:00,3703.31
2025-07-23 05:15:00,3729.76
2025-07-23 05:30:00,3696.36
2025-07-23 05:45:00,3729.07
2025-07-23 06:00:00,3595.98
2025-07-23 06:15:00,3633.8
2025-07-23 06:30:00,3646.51
2025-07-23 06:45:00,4032.58
2025-07-23 07:00:00,4171.48
2025-07-23 07:15:00,4139.98
2025-07-23 07:30:00,4216.82
2025-07-23 07:45:00,4424.21
2025-07-23 08:00:00,4563.24
2025-07-23 08:15:00,4571.61
2025-07-23 08:30:00,4312.3
2025-07-23 08:45:00,4289.37
2025-07-23 09:00:00,4171.85
2025-07-23 09:15:00,4307.22
2025-07-23 09:30:00,3869.22
2025-07-23 09:45:00,3796.27
2025-07-23 10:00:00,3850.82
2025-07-23 10:15:00,3638.4
2025-07-23 10:30:00,3167.19
2025-07-23 10:45:00,3194.97
2025-07-23 11:00:00,2791.83
2025-07-23 11:15:00,2713.36
2025-07-23 11:30:00,2696.3
2025-07-23 11:45:00,2400.12
2025-07-23 12:00:00,2294.79
2025-07-23 12:15:00,2320.09
2025-07-23 12:30:00,2213.87
2025-07-23 12:45:00,2093.15
2025-07-23 13:00:00,2239.0
2025-07-23 13:15:00,2154.25
2025-07-23 13:30:00,2260.64
2025-07-23 13:45:00,2355.95
2025-07-23 14:00:00,2329.8
2025-07-23 14:15:00,2539.64
2025-07-23 14:30:00,2531.0
2025-07-23 14:45:00,2691.79
2025-07-23 15:00:00,2927.06
2025-07-23 15:15:00,2841.75
2025-07-23 15:30:00,3124.0
2025-07-23 15:45:00,3134.18
2025-07-23 16:00:00,3251.0
2025-07-23 16:15:00,3369.35
2025-07-23 16:30:00,3459.21
2025-07-23 16:45:00,3749.0
2025-07-23 17:00:00,3710.35
2025-07-23 17:15:00,4159.26
2025-07-23 17:30:00,4385.5
2025-07-23 17:45:00,4608.03
2025-07-23 18:00:00,5019.77
2025-07-23 18:15:00,5603.32
2025-07-23 18:30:00,5701.71
2025-07-23 18:45:00,6542.09
2025-07-23 19:00:00,7025.53
2025-07-23 19:15:00,7169.0
2025-07-23 19:30:00,7069.24
2025-07-23 19:45:00,7372.22
2025-07-23 20:00:00,7492.37
2025-07-23 20:15:00,7567.77
2025-07-23 20:30:00,7594.94
2025-07-23 20:45:00,7300.01
2025-07-23 21:00:00,6960.19
2025-07-23 21:15:00,6413.66
2025-07-23 21:30:00,5709.36
2025-07-23 21:45:00,5541.89
2025-07-23 22:00:00,5244.2
2025-07-23 22:15:00,4659.27
2025-07-23 22:30:00,4423.7
2025-07-23 22:45:00,4295.5
2025-07-23 23:00:00,4045.33
2025-07-23 23:15:00,3664.31
2025-07-23 23:30:00,3915.57
2025-07-23 23:45:00,3719.84
2025-07-24 00:00:00,3440.88
2025-07-24 00:15:00,3449.58
2025-07-24 00:30:00,3419.53
2025-07-24 00:45:00,3484.41
2025-07-24 01:00:00,3354.95
2025-07-24 01:15:00,3556.85
2025-07-24 01:30:00,3554.75
2025-07-24 01:45:00,3543.27
2025-07-24 02:00:00,3465.24
2025-07-24 02:15:00,3457.46
2025-07-24 02:30:00,3300.89
2025-07-24 02:45:00,3315.37
2025-07-24 03:00:00,3284.34
2025-07-24 03:15:00,3583.34
2025-07-24 03:30:00,3279.72
2025-07-24 03:45:00,3555.64
2025-07-24 04:00:00,3452.48
2025-07-24 04:15:00,3453.08
2025-07-24 04:30:00,3293.1
2025-07-24 04:45:00,3520.33
2025-07-24 05:00:00,3448.03
2025-07-24 05:15:00,3504.64
2025-07-24 05:30:00,3592.15
2025-07-24 05:45:00,3418.06
2025-07-24 06:00:00,3402.29
2025-07-24 06:15:00,3440.08
2025-07-24 06:30:00,3605.61
2025-07-24 06:45:00,3842.81
2025-07-24 07:00:00,4055.96
2025-07-24 07:15:00,3833.98
2025-07-24 07:30:00,4115.26
2025-07-24 07:45:00,4282.94
2025-07-24 08:00:00,4288.28
2025-07-24 08:15:00,4374.58
2025-07-24 08:30:00,4479.95
2025-07-24 08:45:00,4271.27
2025-07-24 09:00:00,4221.25
2025-07-24 09:15:00,4045.58
2025-07-24 09:30:00,4079.01
2025-07-24 09:45:00,3837.06
2025-07-24 10:00:00,3704.28
2025-07-24 10:15:00,3305.39
2025-07-24 10:30:00,3269.22
2025-07-24 10:45:00,2966.95
2025-07-24 11:00:00,2741.7
2025-07-24 11:15:00,2705.27
2025-07-24 11:30:00,2542.87
2025-07-24 11:45:00,2374.7
2025-07-24 12:00:00,2329.87
2025-07-24 12:15:00,2216.9
2025-07-24 12:30:00,2059.31
2025-07-24 12:45:00,2029.63
2025-07-24 13:00:00,2067.39
2025-07-24 13:15:00,2013.46
2025-07-24 13:30:00,2057.54
2025-07-24 13:45:00,2201.04
2025-07-24 14:00:00,2355.89
2025-07-24 14:15:00,2450.07
2025-07-24 14:30:00,2519.73
2025-07-24 14:45:00,2633.04
2025-07-24 15:00:00,2764.35
2025-07-24 15:15:00,2794.08
2025-07-24 15:30:00,2830.57
2025-07-24 15:45:00,2904.06
2025-07-24 16:00:00,3150.46
2025-07-24 16:15:00,3394.93
2025-07-24 16:30:00,3404.83
2025-07-24 16:45:00,3558.21
2025-07-24 17:00:00,3835.1
2025-07-24 17:15:00,4077.87
2025-07-24 17:30:00,4121.59
2025-07-24 17:45:00,4467.31
2025-07-24 18:00:00,4874.56
2025-07-24 18:15:00,5072.12
2025-07-24 18:30:00,5941.08
2025-07-24 18:45:00,5935.07
2025-07-24 19:00:00,6738.19
2025-07-24 19:15:00,6702.71
2025-07-24 19:30:00,7085.22
2025-07-24 19:45:00,7687.65
2025-07-24 20:00:00,7372.64
2025-07-24 20:15:00,7670.69
2025-07-24 20:30:00,7274.06
2025-07-24 20:45:00,6697.53
2025-07-24 21:00:00,6469.78
2025-07-24 21:15:00,6162.17
2025-07-24 21:30:00,5965.35
2025-07-24 21:45:00,5113.01
2025-07-24 22:00:00,4858.59
2025-07-24 22:15:00,4581.51
2025-07-24 22:30:00,4184.37
2025-07-24 22:45:00,3892.11
2025-07-24 23:00:00,3962.49
2025-07-24 23:15:00,3613.87
2025-07-24 23:30:00,3546.56
2025-07-24 23:45:00,3573.16
2025-07-25 00:00:00,3413.28
2025-07-25 00:15:00,3518.04
2025-07-25 00:30:00,3424.5
2025-07-25 00:45:00,3576.17
2025-07-25 01:00:00,3560.93
2025-07-25 01:15:00,3236.06
2025-07-25 01:30:00,3288.85
2025-07-25 01:45:00,3273.43
2025-07-25 02:00:00,3506.02
2025-07-25 02:15:00,3291.85
2025-07-25 02:30:00,3494.67
2025-07-25 02:45:00,3466.91
2025-07-25 03:00:00,3464.87
2025-07-25 03:15:00,3288.56
2025-07-25 03:30:00,3300.58
2025-07-25 03:45:00,3526.8
2025-07-25 04:00:00,3296.38
2025-07-25 04:15:00,3534.11
2025-07-25 04:30:00,3453.32
2025-07-25 04:45:00,3352.1
2025-07-25 05:00:00,3460.93
2025-07-25 05:15:00,3529.14
2025-07-25 05:30:00,3450.8
2025-07-25 05:45:00,3481.82
2025-07-25 06:00:00,3405.48
2025-07-25 06:15:00,3682.21
2025-07-25 06:30:00,3702.1
2025-07-25 06:45:00,3795.46
2025-07-25 07:00:00,3855.21
2025-07-25 07:15:00,4039.94
2025-07-25 07:30:00,4119.79
2025-07-25 07:45:00,4142.14
2025-07-25 08:00:00,4407.29
2025-07-25 08:15:00,4421.86
2025-07-25 08:30:00,4395.61
2025-07-25 08:45:00,4332.03
2025-07-25 09:00:00,4326.68
2025-07-25 09:15:00,4037.95
2025-07-25 09:30:00,3715.42
2025-07-25 09:45:00,3820.6
2025-07-25 10:00:00,3575.72
2025-07-25 10:15:00,3183.84
2025-07-25 10:30:00,3302.11
2025-07-25 10:45:00,3044.98
2025-07-25 11:00:00,2861.71
2025-07-25 11:15:00,2593.47
2025-07-25 11:30:00,2475.06
2025-07-25 11:45:00,2468.67
2025-07-25 12:00:00,2375.27
2025-07-25 12:15:00,2090.06
2025-07-25 12:30:00,2059.03
2025-07-25 12:45:00,2109.92
2025-07-25 13:00:00,2147.48
2025-07-25 13:15:00,2008.83
2025-07-25 13:30:00,2208.36
2025-07-25 13:45:00,2095.62
2025-07-25 14:00:00,2154.32
2025-07-25 14:15:00,2254.97
2025-07-25 14:30:00,2530.17
2025-07-25 14:45:00,2625.41
2025-07-25 15:00:00,2726.97
2025-07-25 15:15:00,2849.23
2025-07-25 15:30:00,2949.24
2025-07-25 15:45:00,3124.25
2025-07-25 16:00:00,3153.08
2025-07-25 16:15:00,3219.7
2025-07-25 16:30:00,3330.67
2025-07-25 16:45:00,3576.74
2025-07-25 17:00:00,3592.89
2025-07-25 17:15:00,3995.45
2025-07-25 17:30:00,4113.07
2025-07-25 17:45:00,4294.9
2025-07-25 18:00:00,4646.44
2025-07-25 18:15:00,5248.66
2025-07-25 18:30:00,5756.69
2025-07-25 18:45:00,5885.96
2025-07-25 19:00:00,6562.97
2025-07-25 19:15:00,6622.03
2025-07-25 19:30:00,7049.43
2025-07-25 19:45:00,6947.51
2025-07-25 20:00:00,7041.33
2025-07-25 20:15:00,7269.4
2025-07-25 20:30:00,6972.02
2025-07-25 20:45:00,7155.4
2025-07-25 21:00:00,6557.09
2025-07-25 21:15:00,5865.59
2025-07-25 21:30:00,5682.33
2025-07-25 21:45:00,5187.7
2025-07-25 22:00:00,4708.12
2025-07-25 22:15:00,4504.96
2025-07-25 22:30:00,4399.08
2025-07-25 22:45:00,3855.0
2025-07-25 23:00:00,3662.22
2025-07-25 23:15:00,3831.6
2025-07-25 23:30:00,3544.91
2025-07-25 23:45:00,3533.34
2025-07-26 00:00:00,4202.7
2025-07-26 00:15:00,4157.2
2025-07-26 00:30:00,3873.7
2025-07-26 00:45:00,4167.73
2025-07-26 01:00:00,3989.86
2025-07-26 01:15:00,4003.14
2025-07-26 01:30:00,3861.97
2025-07-26 01:45:00,4035.51
2025-07-26 02:00:00,4166.77
2025-07-26 02:15:00,4150.56
2025-07-26 02:30:00,3786.92
2025-07-26 02:45:00,3925.6
2025-07-26 03:00:00,4104.71
2025-07-26 03:15:00,4048.65
2025-07-26 03:30:00,3894.7
2025-07-26 03:45:00,4062.22
2025-07-26 04:00:00,4094.65
2025-07-26 04:15:00,4176.47
2025-07-26 04:30:00,3842.7
2025-07-26 04:45:00,3829.93
2025-07-26 05:00:00,3986.24
2025-07-26 05:15:00,4051.76
2025-07-26 05:30:00,4079.19
2025-07-26 05:45:00,4095.89
2025-07-26 06:00:00,4199.17
2025-07-26 06:15:00,4129.29
2025-07-26 06:30:00,4088.22
2025-07-26 06:45:00,4303.5
2025-07-26 07:00:00,4702.05
2025-07-26 07:15:00,4452.29
2025-07-26 07:30:00,4901.0
2025-07-26 07:45:00,4897.31
2025-07-26 08:00:00,4777.94
2025-07-26 08:15:00,5005.33
2025-07-26 08:30:00,5210.69
2025-07-26 08:45:00,5151.9
2025-07-26 09:00:00,5045.72
2025-07-26 09:15:00,4899.48
2025-07-26 09:30:00,4609.98
2025-07-26 09:45:00,4219.4
2025-07-26 10:00:00,4192.69
2025-07-26 10:15:00,3942.07
2025-07-26 10:30:00,3628.04
2025-07-26 10:45:00,3356.73
2025-07-26 11:00:00,3364.1
2025-07-26 11:15:00,3162.63
2025-07-26 11:30:00,2849.55
2025-07-26 11:45:00,2900.37
2025-07-26 12:00:00,2551.12
2025-07-26 12:15:00,2482.2
2025-07-26 12:30:00,2511.16
2025-07-26 12:45:00,2567.43
2025-07-26 13:00:00,2537.96
2025-07-26 13:15:00,2520.76
2025-07-26 13:30:00,2440.89
2025-07-26 13:45:00,2487.63
2025-07-26 14:00:00,2726.73
2025-07-26 14:15:00,2883.22
2025-07-26 14:30:00,2776.59
2025-07-26 14:45:00,3034.45
2025-07-26 15:00:00,3015.29
2025-07-26 15:15:00,3248.01
2025-07-26 15:30:00,3269.63
2025-07-26 15:45:00,3493.96
2025-07-26 16:00:00,3681.77
2025-07-26 16:15:00,3700.13
2025-07-26 16:30:00,4051.04
2025-07-26 16:45:00,4122.01
2025-07-26 17:00:00,7814.61
2025-07-26 17:15:00,4547.94
2025-07-26 17:30:00,4761.29
2025-07-26 17:45:00,5007.22
2025-07-26 18:00:00,5559.17
2025-07-26 18:15:00,5846.35
2025-07-26 18:30:00,6348.77
2025-07-26 18:45:00,7304.29
2025-07-26 19:00:00,7772.86
2025-07-26 19:15:00,8242.81
2025-07-26 19:30:00,8041.45
2025-07-26 19:45:00,8623.76
2025-07-26 20:00:00,8889.3
2025-07-26 20:15:00,8910.9
2025-07-26 20:30:00,8190.99
2025-07-26 20:45:00,7981.59
2025-07-26 21:00:00,7928.53
2025-07-26 21:15:00,7193.71
2025-07-26 21:30:00,6707.02
2025-07-26 21:45:00,6055.98
2025-07-26 22:00:00,5652.62
2025-07-26 22:15:00,5086.93
2025-07-26 22:30:00,4769.64
2025-07-26 22:45:00,4819.37
2025-07-26 23:00:00,4329.33
2025-07-26 23:15:00,4318.23
2025-07-26 23:30:00,4051.15
2025-07-26 23:45:00,4224.46
2025-07-27 00:00:00,4259.24
2025-07-27 00:15:00,4028.47
2025-07-27 00:30:00,4360.02
2025-07-27 00:45:00,4274.01
2025-07-27 01:00:00,4282.43
2025-07-27 01:15:00,4243.49
2025-07-27 01:30:00,4084.34
2025-07-27 01:45:00,4367.23
2025-07-27 02:00:00,4209.28
2025-07-27 02:15:00,4155.64
2025-07-27 02:30:00,4340.12
2025-07-27 02:45:00,3958.12
2025-07-27 03:00:00,4011.68
2025-07-27 03:15:00,4140.49
2025-07-27 03:30:00,4263.21
2025-07-27 03:45:00,4048.42
2025-07-27 04:00:00,4153.08
2025-07-27 04:15:00,4356.92
2025-07-27 04:30:00,4049.8
2025-07-27 04:45:00,4304.34
2025-07-27 05:00:00,4154.34
2025-07-27 05:15:00,4097.87
2025-07-27 05:30:00,4045.67
2025-07-27 05:45:00,4187.07
2025-07-27 06:00:00,4453.56
2025-07-27 06:15:00,4334.42
2025-07-27 06:30:00,4272.64
2025-07-27 06:45:00,4785.58
2025-07-27 07:00:00,4917.16
2025-07-27 07:15:00,4919.88
2025-07-27 07:30:00,5214.56
2025-07-27 07:45:00,4950.31
2025-07-27 08:00:00,5331.79
2025-07-27 08:15:00,5448.38
2025-07-27 08:30:00,5145.04
2025-07-27 08:45:00,4963.77
2025-07-27 09:00:00,5082.69
2025-07-27 09:15:00,4839.74
2025-07-27 09:30:00,4871.16
2025-07-27 09:45:00,4621.62
2025-07-27 10:00:00,4363.98
2025-07-27 10:15:00,4211.11
2025-07-27 10:30:00,3776.28
2025-07-27 10:45:00,3652.71
2025-07-27 11:00:00,3392.59
2025-07-27 11:15:00,3119.28
2025-07-27 11:30:00,3107.72
2025-07-27 11:45:00,2919.22
2025-07-27 12:00:00,2803.95
2025-07-27 12:15:00,2760.92
2025-07-27 12:30:00,2706.16
2025-07-27 12:45:00,2458.13
2025-07-27 13:00:00,2585.7
2025-07-27 13:15:00,2625.02
2025-07-27 13:30:00,2577.99
2025-07-27 13:45:00,2710.39
2025-07-27 14:00:00,2669.48
2025-07-27 14:15:00,2942.27
2025-07-27 14:30:00,3042.2
2025-07-27 14:45:00,3207.75
2025-07-27 15:00:00,3295.61
2025-07-27 15:15:00,3464.64
2025-07-27 15:30:00,3707.74
2025-07-27 15:45:00,3532.15
2025-07-27 16:00:00,3904.62
2025-07-27 16:15:00,3937.91
2025-07-27 16:30:00,4286.32
2025-07-27 16:45:00,4373.75
2025-07-27 17:00:00,4312.65
2025-07-27 17:15:00,4720.93
2025-07-27 17:30:00,5206.9
2025-07-27 17:45:00,5479.3
2025-07-27 18:00:00,6135.52
2025-07-27 18:15:00,6397.03
2025-07-27 18:30:00,6808.7
2025-07-27 18:45:00,7715.05
2025-07-27 19:00:00,7890.54
2025-07-27 19:15:00,8593.64
2025-07-27 19:30:00,8397.98
2025-07-27 19:45:00,9064.08
2025-07-27 20:00:00,9075.98
2025-07-27 20:15:00,8646.17
2025-07-27 20:30:00,8661.26
2025-07-27 20:45:00,8658.76
2025-07-27 21:00:00,7643.7
2025-07-27 21:15:00,7714.38
2025-07-27 21:30:00,6849.57
2025-07-27 21:45:00,6623.21
2025-07-27 22:00:00,6087.87
2025-07-27 22:15:00,5266.67
2025-07-27 22:30:00,5129.43
2025-07-27 22:45:00,4809.49
2025-07-27 23:00:00,4469.1
2025-07-27 23:15:00,4630.12
2025-07-27 23:30:00,4266.52
2025-07-27 23:45:00,4311.6
2025-07-28 00:00:00,4037.12
2025-07-28 00:15:00,4149.12
2025-07-28 00:30:00,3943.05
2025-07-28 00:45:00,4084.29
2025-07-28 01:00:00,3742.39
2025-07-28 01:15:00,3934.61
2025-07-28 01:30:00,4100.09
2025-07-28 01:45:00,4017.93
2025-07-28 02:00:00,3934.28
2025-07-28 02:15:00,3986.36
2025-07-28 02:30:00,3794.9
2025-07-28 02:45:00,4014.97
2025-07-28 03:00:00,3883.76
2025-07-28 03:15:00,3806.57
2025-07-28 03:30:00,3900.28
2025-07-28 03:45:00,3927.1
2025-07-28 04:00:00,4082.62
2025-07-28 04:15:00,3750.78
2025-07-28 04:30:00,3725.26
2025-07-28 04:45:00,3744.05
2025-07-28 05:00:00,3967.08
2025-07-28 05:15:00,3973.37
2025-07-28 05:30:00,3831.04
2025-07-28 05:45:00,4031.87
2025-07-28 06:00:00,3913.06
2025-07-28 06:15:00,4237.86
2025-07-28 06:30:00,4043.48
2025-07-28 06:45:00,4190.38
2025-07-28 07:00:00,4299.28
2025-07-28 07:15:00,4675.24
2025-07-28 07:30:00,4818.94
2025-07-28 07:45:00,4622.5
2025-07-28 08:00:00,4821.42
2025-07-28 08:15:00,5090.52
2025-07-28 08:30:00,4816.17
2025-07-28 08:45:00,4691.58
2025-07-28 09:00:00,4988.37
2025-07-28 09:15:00,4499.74
2025-07-28 09:30:00,4509.45
2025-07-28 09:45:00,4070.29
2025-07-28 10:00:00,4054.22
2025-07-28 10:15:00,3650.03
2025-07-28 10:30:00,3790.75
2025-07-28 10:45:00,3329.26
2025-07-28 11:00:00,3349.03
2025-07-28 11:15:00,3057.24
2025-07-28 11:30:00,2849.75
2025-07-28 11:45:00,2607.65
2025-07-28 12:00:00,2594.98
2025-07-28 12:15:00,2495.05
2025-07-28 12:30:00,2389.71
2025-07-28 12:45:00,2293.79
2025-07-28 13:00:00,2487.11
2025-07-28 13:15:00,2454.93
2025-07-28 13:30:00,2474.57
2025-07-28 13:45:00,2623.32
2025-07-28 14:00:00,2648.16
2025-07-28 14:15:00,2742.46
2025-07-28 14:30:00,2939.47
2025-07-28 14:45:00,2830.7
2025-07-28 15:00:00,3205.0
2025-07-28 15:15:00,3146.09
2025-07-28 15:30:00,3363.4
2025-07-28 15:45:00,3566.95
2025-07-28 16:00:00,3668.06
2025-07-28 16:15:00,3850.98
2025-07-28 16:30:00,3898.1
2025-07-28 16:45:00,3987.35
2025-07-28 17:00:00,4284.11
2025-07-28 17:15:00,4447.42
2025-07-28 17:30:00,4874.29
2025-07-28 17:45:00,5269.17
2025-07-28 18:00:00,5775.12
2025-07-28 18:15:00,6142.72
2025-07-28 18:30:00,6635.24
2025-07-28 18:45:00,6825.35
2025-07-28 19:00:00,7702.61
2025-07-28 19:15:00,8143.65
2025-07-28 19:30:00,8002.14
2025-07-28 19:45:00,8054.75
2025-07-28 20:00:00,8839.39
2025-07-28 20:15:00,8318.36
2025-07-28 20:30:00,8231.09
2025-07-28 20:45:00,7918.46
2025-07-28 21:00:00,7629.77
2025-07-28 21:15:00,6763.42
2025-07-28 21:30:00,6711.07
2025-07-28 21:45:00,5807.42
2025-07-28 22:00:00,5827.19
2025-07-28 22:15:00,5408.88
2025-07-28 22:30:00,5077.13
2025-07-28 22:45:00,4712.19
2025-07-28 23:00:00,4447.35
2025-07-28 23:15:00,4337.55
2025-07-28 23:30:00,3931.93
2025-07-28 23:45:00,4150.64
2025-07-29 00:00:00,3257.09
2025-07-29 00:15:00,3310.26
2025-07-29 00:30:00,3363.74
2025-07-29 00:45:00,3325.28
2025-07-29 01:00:00,3359.26
2025-07-29 01:15:00,3446.9
2025-07-29 01:30:00,3372.5
2025-07-29 01:45:00,3258.62
2025-07-29 02:00:00,3384.79
2025-07-29 02:15:00,3412.3
2025-07-29 02:30:00,3287.72
2025-07-29 02:45:00,3297.33
2025-07-29 03:00:00,3364.87
2025-07-29 03:15:00,3453.13
2025-07-29 03:30:00,3358.0
2025-07-29 03:45:00,3229.53
2025-07-29 04:00:00,3173.98
2025-07-29 04:15:00,3474.94
2025-07-29 04:30:00,3346.81
2025-07-29 04:45:00,3254.31
2025-07-29 05:00:00,3479.43
2025-07-29 05:15:00,3484.95
2025-07-29 05:30:00,3299.66
2025-07-29 05:45:00,3414.44
2025-07-29 06:00:00,3522.21
2025-07-29 06:15:00,3468.88
2025-07-29 06:30:00,3641.59
2025-07-29 06:45:00,3537.49
2025-07-29 07:00:00,3881.95
2025-07-29 07:15:00,4059.33
2025-07-29 07:30:00,4095.13
2025-07-29 07:45:00,3917.42
2025-07-29 08:00:00,4171.84
2025-07-29 08:15:00,4321.68
2025-07-29 08:30:00,4176.39
2025-07-29 08:45:00,3985.17
2025-07-29 09:00:00,3938.56
2025-07-29 09:15:00,3781.78
2025-07-29 09:30:00,3940.29
2025-07-29 09:45:00,3517.43
2025-07-29 10:00:00,3333.29
2025-07-29 10:15:00,3278.05
2025-07-29 10:30:00,2992.32
2025-07-29 10:45:00,2836.38
2025-07-29 11:00:00,2732.16
2025-07-29 11:15:00,2549.96
2025-07-29 11:30:00,2536.66
2025-07-29 11:45:00,2235.95
2025-07-29 12:00:00,2125.67
2025-07-29 12:15:00,2162.34
2025-07-29 12:30:00,2129.1
2025-07-29 12:45:00,2005.36
2025-07-29 13:00:00,1990.87
2025-07-29 13:15:00,1982.4
2025-07-29 13:30:00,2082.42
2025-07-29 13:45:00,2101.86
2025-07-29 14:00:00,2103.84
2025-07-29 14:15:00,2215.79
2025-07-29 14:30:00,2417.37
2025-07-29 14:45:00,2617.4
2025-07-29 15:00:00,2680.32
2025-07-29 15:15:00,2831.39
2025-07-29 15:30:00,2930.16
2025-07-29 15:45:00,2878.87
2025-07-29 16:00:00,3126.51
2025-07-29 16:15:00,3268.93
2025-07-29 16:30:00,3192.1
2025-07-29 16:45:00,3504.53
2025-07-29 17:00:00,3694.43
2025-07-29 17:15:00,3982.03
2025-07-29 17:30:00,4170.02
2025-07-29 17:45:00,4367.01
2025-07-29 18:00:00,4905.14
2025-07-29 18:15:00,5166.88
2025-07-29 18:30:00,5486.39
2025-07-29 18:45:00,5767.64
2025-07-29 19:00:00,6528.76
2025-07-29 19:15:00,6868.59
2025-07-29 19:30:00,6974.63
2025-07-29 19:45:00,7138.04
2025-07-29 20:00:00,7306.82
2025-07-29 20:15:00,7006.9
2025-07-29 20:30:00,6846.95
2025-07-29 20:45:00,6397.19
2025-07-29 21:00:00,6065.47
2025-07-29 21:15:00,5861.52
2025-07-29 21:30:00,5470.81
2025-07-29 21:45:00,4988.21
2025-07-29 22:00:00,4727.71
2025-07-29 22:15:00,4613.07
2025-07-29 22:30:00,3984.17
2025-07-29 22:45:00,3714.79
2025-07-29 23:00:00,3740.52
2025-07-29 23:15:00,3442.08
2025-07-29 23:30:00,3664.14
2025-07-29 23:45:00,3315.94
2025-07-30 00:00:00,3484.72
2025-07-30 00:15:00,3592.32
2025-07-30 00:30:00,3595.88
2025-07-30 00:45:00,3719.37
2025-07-30 01:00:00,3450.74
2025-07-30 01:15:00,3551.03
2025-07-30 01:30:00,3516.79
2025-07-30 01:45:00,3668.61
2025-07-30 02:00:00,3476.59
2025-07-30 02:15:00,3609.25
2025-07-30 02:30:00,3469.98
2025-07-30 02:45:00,3740.54
2025-07-30 03:00:00,3585.39
2025-07-30 03:15:00,3513.5
2025-07-30 03:30:00,3536.13
2025-07-30 03:45:00,3626.34
2025-07-30 04:00:00,3622.85
2025-07-30 04:15:00,3520.45
2025-07-30 04:30:00,3546.0
2025-07-30 04:45:00,3749.0
2025-07-30 05:00:00,3686.59
2025-07-30 05:15:00,3606.41
2025-07-30 05:30:00,3829.11
2025-07-30 05:45:00,3586.94
2025-07-30 06:00:00,3876.64
2025-07-30 06:15:00,3826.93
