ts,raw_inflow
2025-07-12 23:30:00,405.403
2025-07-12 23:45:00,404.844
2025-07-13 00:00:00,486.477
2025-07-13 00:15:00,486.48
2025-07-13 00:30:00,486.485
2025-07-13 00:45:00,486.49
2025-07-13 01:00:00,486.498
2025-07-13 01:15:00,486.508
2025-07-13 01:30:00,486.52
2025-07-13 01:45:00,486.536
2025-07-13 02:00:00,486.557
2025-07-13 02:15:00,486.583
2025-07-13 02:30:00,486.616
2025-07-13 02:45:00,486.658
2025-07-13 03:00:00,486.71
2025-07-13 03:15:00,486.775
2025-07-13 03:30:00,486.855
2025-07-13 03:45:00,486.954
2025-07-13 04:00:00,487.075
2025-07-13 04:15:00,487.223
2025-07-13 04:30:00,487.401
2025-07-13 04:45:00,487.617
2025-07-13 05:00:00,487.874
2025-07-13 05:15:00,488.182
2025-07-13 05:30:00,488.546
2025-07-13 05:45:00,488.974
2025-07-13 06:00:00,489.476
2025-07-13 06:15:00,490.06
2025-07-13 06:30:00,490.736
2025-07-13 06:45:00,491.515
2025-07-13 07:00:00,492.405
2025-07-13 07:15:00,493.418
2025-07-13 07:30:00,494.563
2025-07-13 07:45:00,495.85
2025-07-13 08:00:00,497.287
2025-07-13 08:15:00,498.882
2025-07-13 08:30:00,500.641
2025-07-13 08:45:00,502.568
2025-07-13 09:00:00,504.666
2025-07-13 09:15:00,506.935
2025-07-13 09:30:00,509.372
2025-07-13 09:45:00,511.972
2025-07-13 10:00:00,514.725
2025-07-13 10:15:00,517.619
2025-07-13 10:30:00,520.637
2025-07-13 10:45:00,523.762
2025-07-13 11:00:00,526.969
2025-07-13 11:15:00,530.233
2025-07-13 11:30:00,533.524
2025-07-13 11:45:00,536.81
2025-07-13 12:00:00,540.057
2025-07-13 12:15:00,543.228
2025-07-13 12:30:00,546.288
2025-07-13 12:45:00,549.198
2025-07-13 13:00:00,551.921
2025-07-13 13:15:00,554.422
2025-07-13 13:30:00,556.667
2025-07-13 13:45:00,558.625
2025-07-13 14:00:00,560.267
2025-07-13 14:15:00,561.569
2025-07-13 14:30:00,562.514
2025-07-13 14:45:00,563.087
2025-07-13 15:00:00,563.278
2025-07-13 15:15:00,563.087
2025-07-13 15:30:00,562.514
2025-07-13 15:45:00,561.569
2025-07-13 16:00:00,560.267
2025-07-13 16:15:00,558.625
2025-07-13 16:30:00,556.667
2025-07-13 16:45:00,554.422
2025-07-13 17:00:00,551.921
2025-07-13 17:15:00,549.198
2025-07-13 17:30:00,546.288
2025-07-13 17:45:00,543.228
2025-07-13 18:00:00,540.057
2025-07-13 18:15:00,536.81
2025-07-13 18:30:00,533.524
2025-07-13 18:45:00,530.233
2025-07-13 19:00:00,526.969
2025-07-13 19:15:00,523.762
2025-07-13 19:30:00,520.637
2025-07-13 19:45:00,517.619
2025-07-13 20:00:00,514.725
2025-07-13 20:15:00,511.972
2025-07-13 20:30:00,509.372
2025-07-13 20:45:00,506.935
2025-07-13 21:00:00,504.666
2025-07-13 21:15:00,502.568
2025-07-13 21:30:00,500.641
2025-07-13 21:45:00,498.882
2025-07-13 22:00:00,497.287
2025-07-13 22:15:00,495.85
2025-07-13 22:30:00,494.563
2025-07-13 22:45:00,493.418
2025-07-13 23:00:00,492.405
2025-07-13 23:15:00,491.515
2025-07-13 23:30:00,490.736
2025-07-13 23:45:00,490.06
2025-07-14 00:00:00,465.555
2025-07-14 00:15:00,465.558
2025-07-14 00:30:00,465.562
2025-07-14 00:45:00,465.568
2025-07-14 01:00:00,465.575
2025-07-14 01:15:00,465.584
2025-07-14 01:30:00,465.596
2025-07-14 01:45:00,465.611
2025-07-14 02:00:00,465.631
2025-07-14 02:15:00,465.656
2025-07-14 02:30:00,465.688
2025-07-14 02:45:00,465.727
2025-07-14 03:00:00,465.777
2025-07-14 03:15:00,465.839
2025-07-14 03:30:00,465.916
2025-07-14 03:45:00,466.011
2025-07-14 04:00:00,466.127
2025-07-14 04:15:00,466.268
2025-07-14 04:30:00,466.439
2025-07-14 04:45:00,466.645
2025-07-14 05:00:00,466.892
2025-07-14 05:15:00,467.186
2025-07-14 05:30:00,467.534
2025-07-14 05:45:00,467.944
2025-07-14 06:00:00,468.425
2025-07-14 06:15:00,468.984
2025-07-14 06:30:00,469.631
2025-07-14 06:45:00,470.376
2025-07-14 07:00:00,471.228
2025-07-14 07:15:00,472.198
2025-07-14 07:30:00,473.293
2025-07-14 07:45:00,474.525
2025-07-14 08:00:00,475.9
2025-07-14 08:15:00,477.426
2025-07-14 08:30:00,479.109
2025-07-14 08:45:00,480.954
2025-07-14 09:00:00,482.962
2025-07-14 09:15:00,485.133
2025-07-14 09:30:00,487.465
2025-07-14 09:45:00,489.953
2025-07-14 10:00:00,492.588
2025-07-14 10:15:00,495.357
2025-07-14 10:30:00,498.246
2025-07-14 10:45:00,501.236
2025-07-14 11:00:00,504.306
2025-07-14 11:15:00,507.429
2025-07-14 11:30:00,510.578
2025-07-14 11:45:00,513.723
2025-07-14 12:00:00,516.83
2025-07-14 12:15:00,519.865
2025-07-14 12:30:00,522.793
2025-07-14 12:45:00,525.578
2025-07-14 13:00:00,528.184
2025-07-14 13:15:00,530.578
2025-07-14 13:30:00,532.726
2025-07-14 13:45:00,534.599
2025-07-14 14:00:00,536.171
2025-07-14 14:15:00,537.418
2025-07-14 14:30:00,538.322
2025-07-14 14:45:00,538.869
2025-07-14 15:00:00,539.053
2025-07-14 15:15:00,538.869
2025-07-14 15:30:00,538.322
2025-07-14 15:45:00,537.418
2025-07-14 16:00:00,536.171
2025-07-14 16:15:00,534.599
2025-07-14 16:30:00,532.726
2025-07-14 16:45:00,530.578
2025-07-14 17:00:00,528.184
2025-07-14 17:15:00,525.578
2025-07-14 17:30:00,522.793
2025-07-14 17:45:00,519.865
2025-07-14 18:00:00,516.83
2025-07-14 18:15:00,513.723
2025-07-14 18:30:00,510.578
2025-07-14 18:45:00,507.429
2025-07-14 19:00:00,504.306
2025-07-14 19:15:00,501.236
2025-07-14 19:30:00,498.246
2025-07-14 19:45:00,495.357
2025-07-14 20:00:00,492.588
2025-07-14 20:15:00,489.953
2025-07-14 20:30:00,487.465
2025-07-14 20:45:00,485.133
2025-07-14 21:00:00,482.962
2025-07-14 21:15:00,480.954
2025-07-14 21:30:00,479.109
2025-07-14 21:45:00,477.426
2025-07-14 22:00:00,475.9
2025-07-14 22:15:00,474.525
2025-07-14 22:30:00,473.293
2025-07-14 22:45:00,472.198
2025-07-14 23:00:00,471.228
2025-07-14 23:15:00,470.376
2025-07-14 23:30:00,469.631
2025-07-14 23:45:00,468.984
2025-07-15 00:00:00,473.888
2025-07-15 00:15:00,473.891
2025-07-15 00:30:00,473.895
2025-07-15 00:45:00,473.901
2025-07-15 01:00:00,473.908
2025-07-15 01:15:00,473.917
2025-07-15 01:30:00,473.93
2025-07-15 01:45:00,473.945
2025-07-15 02:00:00,473.965
2025-07-15 02:15:00,473.991
2025-07-15 02:30:00,474.023
2025-07-15 02:45:00,474.064
2025-07-15 03:00:00,474.114
2025-07-15 03:15:00,474.178
2025-07-15 03:30:00,474.256
2025-07-15 03:45:00,474.352
2025-07-15 04:00:00,474.47
2025-07-15 04:15:00,474.614
2025-07-15 04:30:00,474.788
2025-07-15 04:45:00,474.998
2025-07-15 05:00:00,475.249
2025-07-15 05:15:00,475.548
2025-07-15 05:30:00,475.903
2025-07-15 05:45:00,476.32
2025-07-15 06:00:00,476.809
2025-07-15 06:15:00,477.378
2025-07-15 06:30:00,478.037
2025-07-15 06:45:00,478.795
2025-07-15 07:00:00,479.663
2025-07-15 07:15:00,480.649
2025-07-15 07:30:00,481.765
2025-07-15 07:45:00,483.018
2025-07-15 08:00:00,484.418
2025-07-15 08:15:00,485.972
2025-07-15 08:30:00,487.685
2025-07-15 08:45:00,489.562
2025-07-15 09:00:00,491.606
2025-07-15 09:15:00,493.817
2025-07-15 09:30:00,496.191
2025-07-15 09:45:00,498.723
2025-07-15 10:00:00,501.404
2025-07-15 10:15:00,504.223
2025-07-15 10:30:00,507.164
2025-07-15 10:45:00,510.208
2025-07-15 11:00:00,513.332
2025-07-15 11:15:00,516.511
2025-07-15 11:30:00,519.717
2025-07-15 11:45:00,522.918
2025-07-15 12:00:00,526.081
2025-07-15 12:15:00,529.17
2025-07-15 12:30:00,532.151
2025-07-15 12:45:00,534.985
2025-07-15 13:00:00,537.639
2025-07-15 13:15:00,540.075
2025-07-15 13:30:00,542.262
2025-07-15 13:45:00,544.168
2025-07-15 14:00:00,545.768
2025-07-15 14:15:00,547.037
2025-07-15 14:30:00,547.957
2025-07-15 14:45:00,548.515
2025-07-15 15:00:00,548.702
2025-07-15 15:15:00,548.515
2025-07-15 15:30:00,547.957
2025-07-15 15:45:00,547.037
2025-07-15 16:00:00,545.768
2025-07-15 16:15:00,544.168
2025-07-15 16:30:00,542.262
2025-07-15 16:45:00,540.075
2025-07-15 17:00:00,537.639
2025-07-15 17:15:00,534.985
2025-07-15 17:30:00,532.151
2025-07-15 17:45:00,529.17
2025-07-15 18:00:00,526.081
2025-07-15 18:15:00,522.918
2025-07-15 18:30:00,519.717
2025-07-15 18:45:00,516.511
2025-07-15 19:00:00,513.332
2025-07-15 19:15:00,510.208
2025-07-15 19:30:00,507.164
2025-07-15 19:45:00,504.223
2025-07-15 20:00:00,501.404
2025-07-15 20:15:00,498.723
2025-07-15 20:30:00,496.191
2025-07-15 20:45:00,493.817
2025-07-15 21:00:00,491.606
2025-07-15 21:15:00,489.562
2025-07-15 21:30:00,487.685
2025-07-15 21:45:00,485.972
2025-07-15 22:00:00,484.418
2025-07-15 22:15:00,483.018
2025-07-15 22:30:00,481.765
2025-07-15 22:45:00,480.649
2025-07-15 23:00:00,479.663
2025-07-15 23:15:00,478.795
2025-07-15 23:30:00,478.037
2025-07-15 23:45:00,477.378
2025-07-16 00:00:00,512.019
2025-07-16 00:15:00,512.023
2025-07-16 00:30:00,512.027
2025-07-16 00:45:00,512.033
2025-07-16 01:00:00,512.041
2025-07-16 01:15:00,512.051
2025-07-16 01:30:00,512.065
2025-07-16 01:45:00,512.081
2025-07-16 02:00:00,512.103
2025-07-16 02:15:00,512.131
2025-07-16 02:30:00,512.165
2025-07-16 02:45:00,512.209
2025-07-16 03:00:00,512.264
2025-07-16 03:15:00,512.332
2025-07-16 03:30:00,512.417
2025-07-16 03:45:00,512.521
2025-07-16 04:00:00,512.649
2025-07-16 04:15:00,512.804
2025-07-16 04:30:00,512.992
2025-07-16 04:45:00,513.219
2025-07-16 05:00:00,513.49
2025-07-16 05:15:00,513.813
2025-07-16 05:30:00,514.196
2025-07-16 05:45:00,514.647
2025-07-16 06:00:00,515.176
2025-07-16 06:15:00,515.791
2025-07-16 06:30:00,516.502
2025-07-16 06:45:00,517.322
2025-07-16 07:00:00,518.259
2025-07-16 07:15:00,519.325
2025-07-16 07:30:00,520.53
2025-07-16 07:45:00,521.885
2025-07-16 08:00:00,523.397
2025-07-16 08:15:00,525.075
2025-07-16 08:30:00,526.927
2025-07-16 08:45:00,528.955
2025-07-16 09:00:00,531.164
2025-07-16 09:15:00,533.552
2025-07-16 09:30:00,536.117
2025-07-16 09:45:00,538.853
2025-07-16 10:00:00,541.75
2025-07-16 10:15:00,544.796
2025-07-16 10:30:00,547.973
2025-07-16 10:45:00,551.262
2025-07-16 11:00:00,554.638
2025-07-16 11:15:00,558.073
2025-07-16 11:30:00,561.536
2025-07-16 11:45:00,564.995
2025-07-16 12:00:00,568.412
2025-07-16 12:15:00,571.75
2025-07-16 12:30:00,574.97
2025-07-16 12:45:00,578.033
2025-07-16 13:00:00,580.9
2025-07-16 13:15:00,583.532
2025-07-16 13:30:00,585.895
2025-07-16 13:45:00,587.955
2025-07-16 14:00:00,589.683
2025-07-16 14:15:00,591.054
2025-07-16 14:30:00,592.049
2025-07-16 14:45:00,592.651
2025-07-16 15:00:00,592.853
2025-07-16 15:15:00,592.651
2025-07-16 15:30:00,592.049
2025-07-16 15:45:00,591.054
2025-07-16 16:00:00,589.683
2025-07-16 16:15:00,587.955
2025-07-16 16:30:00,585.895
2025-07-16 16:45:00,583.532
2025-07-16 17:00:00,580.9
2025-07-16 17:15:00,578.033
2025-07-16 17:30:00,574.97
2025-07-16 17:45:00,571.75
2025-07-16 18:00:00,568.412
2025-07-16 18:15:00,564.995
2025-07-16 18:30:00,561.536
2025-07-16 18:45:00,558.073
2025-07-16 19:00:00,554.638
2025-07-16 19:15:00,551.262
2025-07-16 19:30:00,547.973
2025-07-16 19:45:00,544.796
2025-07-16 20:00:00,541.75
2025-07-16 20:15:00,538.853
2025-07-16 20:30:00,536.117
2025-07-16 20:45:00,533.552
2025-07-16 21:00:00,531.164
2025-07-16 21:15:00,528.955
2025-07-16 21:30:00,526.927
2025-07-16 21:45:00,525.075
2025-07-16 22:00:00,523.397
2025-07-16 22:15:00,521.885
2025-07-16 22:30:00,520.53
2025-07-16 22:45:00,519.325
2025-07-16 23:00:00,518.259
2025-07-16 23:15:00,517.322
2025-07-16 23:30:00,516.502
2025-07-16 23:45:00,515.791
2025-07-17 00:00:00,395.704
2025-07-17 00:15:00,395.706
2025-07-17 00:30:00,395.71
2025-07-17 00:45:00,395.714
2025-07-17 01:00:00,395.72
2025-07-17 01:15:00,395.728
2025-07-17 01:30:00,395.738
2025-07-17 01:45:00,395.752
2025-07-17 02:00:00,395.768
2025-07-17 02:15:00,395.79
2025-07-17 02:30:00,395.816
2025-07-17 02:45:00,395.85
2025-07-17 03:00:00,395.893
2025-07-17 03:15:00,395.946
2025-07-17 03:30:00,396.011
2025-07-17 03:45:00,396.091
2025-07-17 04:00:00,396.19
2025-07-17 04:15:00,396.31
2025-07-17 04:30:00,396.455
2025-07-17 04:45:00,396.63
2025-07-17 05:00:00,396.84
2025-07-17 05:15:00,397.09
2025-07-17 05:30:00,397.386
2025-07-17 05:45:00,397.735
2025-07-17 06:00:00,398.143
2025-07-17 06:15:00,398.618
2025-07-17 06:30:00,399.168
2025-07-17 06:45:00,399.801
2025-07-17 07:00:00,400.526
2025-07-17 07:15:00,401.35
2025-07-17 07:30:00,402.281
2025-07-17 07:45:00,403.328
2025-07-17 08:00:00,404.496
2025-07-17 08:15:00,405.794
2025-07-17 08:30:00,407.224
2025-07-17 08:45:00,408.792
2025-07-17 09:00:00,410.499
2025-07-17 09:15:00,412.344
2025-07-17 09:30:00,414.327
2025-07-17 09:45:00,416.441
2025-07-17 10:00:00,418.68
2025-07-17 10:15:00,421.034
2025-07-17 10:30:00,423.49
2025-07-17 10:45:00,426.031
2025-07-17 11:00:00,428.64
2025-07-17 11:15:00,431.295
2025-07-17 11:30:00,433.972
2025-07-17 11:45:00,436.645
2025-07-17 12:00:00,439.285
2025-07-17 12:15:00,441.865
2025-07-17 12:30:00,444.354
2025-07-17 12:45:00,446.721
2025-07-17 13:00:00,448.936
2025-07-17 13:15:00,450.971
2025-07-17 13:30:00,452.797
2025-07-17 13:45:00,454.389
2025-07-17 14:00:00,455.724
2025-07-17 14:15:00,456.784
2025-07-17 14:30:00,457.552
2025-07-17 14:45:00,458.018
2025-07-17 15:00:00,458.174
2025-07-17 15:15:00,458.018
2025-07-17 15:30:00,457.552
2025-07-17 15:45:00,456.784
2025-07-17 16:00:00,455.724
2025-07-17 16:15:00,454.389
2025-07-17 16:30:00,452.797
2025-07-17 16:45:00,450.971
2025-07-17 17:00:00,448.936
2025-07-17 17:15:00,446.721
2025-07-17 17:30:00,444.354
2025-07-17 17:45:00,441.865
2025-07-17 18:00:00,439.285
2025-07-17 18:15:00,436.645
2025-07-17 18:30:00,433.972
2025-07-17 18:45:00,431.295
2025-07-17 19:00:00,428.64
2025-07-17 19:15:00,426.031
2025-07-17 19:30:00,423.49
2025-07-17 19:45:00,421.034
2025-07-17 20:00:00,418.68
2025-07-17 20:15:00,416.441
2025-07-17 20:30:00,414.327
2025-07-17 20:45:00,412.344
2025-07-17 21:00:00,410.499
2025-07-17 21:15:00,408.792
2025-07-17 21:30:00,407.224
2025-07-17 21:45:00,405.794
2025-07-17 22:00:00,404.496
2025-07-17 22:15:00,403.328
2025-07-17 22:30:00,402.281
2025-07-17 22:45:00,401.35
2025-07-17 23:00:00,400.526
2025-07-17 23:15:00,399.801
2025-07-17 23:30:00,399.168
2025-07-17 23:45:00,398.618
2025-07-18 00:00:00,618.496
2025-07-18 00:15:00,618.5
2025-07-18 00:30:00,618.506
2025-07-18 00:45:00,618.513
2025-07-18 01:00:00,618.522
2025-07-18 01:15:00,618.535
2025-07-18 01:30:00,618.551
2025-07-18 01:45:00,618.571
2025-07-18 02:00:00,618.597
2025-07-18 02:15:00,618.63
2025-07-18 02:30:00,618.673
2025-07-18 02:45:00,618.725
2025-07-18 03:00:00,618.792
2025-07-18 03:15:00,618.874
2025-07-18 03:30:00,618.976
2025-07-18 03:45:00,619.102
2025-07-18 04:00:00,619.256
2025-07-18 04:15:00,619.444
2025-07-18 04:30:00,619.671
2025-07-18 04:45:00,619.945
2025-07-18 05:00:00,620.273
2025-07-18 05:15:00,620.663
2025-07-18 05:30:00,621.126
2025-07-18 05:45:00,621.671
2025-07-18 06:00:00,622.309
2025-07-18 06:15:00,623.051
2025-07-18 06:30:00,623.911
2025-07-18 06:45:00,624.901
2025-07-18 07:00:00,626.033
2025-07-18 07:15:00,627.321
2025-07-18 07:30:00,628.777
2025-07-18 07:45:00,630.413
2025-07-18 08:00:00,632.24
2025-07-18 08:15:00,634.267
2025-07-18 08:30:00,636.503
2025-07-18 08:45:00,638.954
2025-07-18 09:00:00,641.621
2025-07-18 09:15:00,644.506
2025-07-18 09:30:00,647.605
2025-07-18 09:45:00,650.909
2025-07-18 10:00:00,654.409
2025-07-18 10:15:00,658.089
2025-07-18 10:30:00,661.927
2025-07-18 10:45:00,665.899
2025-07-18 11:00:00,669.977
2025-07-18 11:15:00,674.126
2025-07-18 11:30:00,678.31
2025-07-18 11:45:00,682.488
2025-07-18 12:00:00,686.616
2025-07-18 12:15:00,690.648
2025-07-18 12:30:00,694.538
2025-07-18 12:45:00,698.238
2025-07-18 13:00:00,701.7
2025-07-18 13:15:00,704.88
2025-07-18 13:30:00,707.734
2025-07-18 13:45:00,710.223
2025-07-18 14:00:00,712.31
2025-07-18 14:15:00,713.967
2025-07-18 14:30:00,715.168
2025-07-18 14:45:00,715.896
2025-07-18 15:00:00,716.139
2025-07-18 15:15:00,715.896
2025-07-18 15:30:00,715.168
2025-07-18 15:45:00,713.967
2025-07-18 16:00:00,712.31
2025-07-18 16:15:00,710.223
2025-07-18 16:30:00,707.734
2025-07-18 16:45:00,704.88
2025-07-18 17:00:00,701.7
2025-07-18 17:15:00,698.238
2025-07-18 17:30:00,694.538
2025-07-18 17:45:00,690.648
2025-07-18 18:00:00,686.616
2025-07-18 18:15:00,682.488
2025-07-18 18:30:00,678.31
2025-07-18 18:45:00,674.126
2025-07-18 19:00:00,669.977
2025-07-18 19:15:00,665.899
2025-07-18 19:30:00,661.927
2025-07-18 19:45:00,658.089
2025-07-18 20:00:00,654.409
2025-07-18 20:15:00,650.909
2025-07-18 20:30:00,647.605
2025-07-18 20:45:00,644.506
2025-07-18 21:00:00,641.621
2025-07-18 21:15:00,638.954
2025-07-18 21:30:00,636.503
2025-07-18 21:45:00,634.267
2025-07-18 22:00:00,632.24
2025-07-18 22:15:00,630.413
2025-07-18 22:30:00,628.777
2025-07-18 22:45:00,627.321
2025-07-18 23:00:00,626.033
2025-07-18 23:15:00,624.901
2025-07-18 23:30:00,623.911
2025-07-18 23:45:00,623.051
2025-07-19 00:00:00,516.365
2025-07-19 00:15:00,516.369
2025-07-19 00:30:00,516.373
2025-07-19 00:45:00,516.379
2025-07-19 01:00:00,516.387
2025-07-19 01:15:00,516.397
2025-07-19 01:30:00,516.411
2025-07-19 01:45:00,516.428
2025-07-19 02:00:00,516.45
2025-07-19 02:15:00,516.477
2025-07-19 02:30:00,516.513
2025-07-19 02:45:00,516.557
2025-07-19 03:00:00,516.612
2025-07-19 03:15:00,516.681
2025-07-19 03:30:00,516.766
2025-07-19 03:45:00,516.871
2025-07-19 04:00:00,517.0
2025-07-19 04:15:00,517.156
2025-07-19 04:30:00,517.346
2025-07-19 04:45:00,517.575
2025-07-19 05:00:00,517.848
2025-07-19 05:15:00,518.174
2025-07-19 05:30:00,518.561
2025-07-19 05:45:00,519.015
2025-07-19 06:00:00,519.548
2025-07-19 06:15:00,520.168
2025-07-19 06:30:00,520.886
2025-07-19 06:45:00,521.712
2025-07-19 07:00:00,522.658
2025-07-19 07:15:00,523.733
2025-07-19 07:30:00,524.948
2025-07-19 07:45:00,526.314
2025-07-19 08:00:00,527.839
2025-07-19 08:15:00,529.532
2025-07-19 08:30:00,531.399
2025-07-19 08:45:00,533.445
2025-07-19 09:00:00,535.672
2025-07-19 09:15:00,538.08
2025-07-19 09:30:00,540.667
2025-07-19 09:45:00,543.426
2025-07-19 10:00:00,546.348
2025-07-19 10:15:00,549.42
2025-07-19 10:30:00,552.624
2025-07-19 10:45:00,555.941
2025-07-19 11:00:00,559.345
2025-07-19 11:15:00,562.809
2025-07-19 11:30:00,566.302
2025-07-19 11:45:00,569.79
2025-07-19 12:00:00,573.237
2025-07-19 12:15:00,576.603
2025-07-19 12:30:00,579.851
2025-07-19 12:45:00,582.939
2025-07-19 13:00:00,585.83
2025-07-19 13:15:00,588.485
2025-07-19 13:30:00,590.868
2025-07-19 13:45:00,592.945
2025-07-19 14:00:00,594.688
2025-07-19 14:15:00,596.071
2025-07-19 14:30:00,597.074
2025-07-19 14:45:00,597.681
2025-07-19 15:00:00,597.885
2025-07-19 15:15:00,597.681
2025-07-19 15:30:00,597.074
2025-07-19 15:45:00,596.071
2025-07-19 16:00:00,594.688
2025-07-19 16:15:00,592.945
2025-07-19 16:30:00,590.868
2025-07-19 16:45:00,588.485
2025-07-19 17:00:00,585.83
2025-07-19 17:15:00,582.939
2025-07-19 17:30:00,579.851
2025-07-19 17:45:00,576.603
2025-07-19 18:00:00,573.237
2025-07-19 18:15:00,569.79
2025-07-19 18:30:00,566.302
2025-07-19 18:45:00,562.809
2025-07-19 19:00:00,559.345
2025-07-19 19:15:00,555.941
2025-07-19 19:30:00,552.624
2025-07-19 19:45:00,549.42
2025-07-19 20:00:00,546.348
2025-07-19 20:15:00,543.426
2025-07-19 20:30:00,540.667
2025-07-19 20:45:00,538.08
2025-07-19 21:00:00,535.672
2025-07-19 21:15:00,533.445
2025-07-19 21:30:00,531.399
2025-07-19 21:45:00,529.532
2025-07-19 22:00:00,527.839
2025-07-19 22:15:00,526.314
2025-07-19 22:30:00,524.948
2025-07-19 22:45:00,523.733
2025-07-19 23:00:00,522.658
2025-07-19 23:15:00,521.712
2025-07-19 23:30:00,520.886
2025-07-19 23:45:00,520.168
2025-07-20 00:00:00,778.434
2025-07-20 00:15:00,778.439
2025-07-20 00:30:00,778.446
2025-07-20 00:45:00,778.455
2025-07-20 01:00:00,778.467
2025-07-20 01:15:00,778.482
2025-07-20 01:30:00,778.502
2025-07-20 01:45:00,778.528
2025-07-20 02:00:00,778.561
2025-07-20 02:15:00,778.603
2025-07-20 02:30:00,778.656
2025-07-20 02:45:00,778.722
2025-07-20 03:00:00,778.806
2025-07-20 03:15:00,778.91
2025-07-20 03:30:00,779.038
2025-07-20 03:45:00,779.196
2025-07-20 04:00:00,779.39
2025-07-20 04:15:00,779.626
2025-07-20 04:30:00,779.912
2025-07-20 04:45:00,780.257
2025-07-20 05:00:00,780.67
2025-07-20 05:15:00,781.161
2025-07-20 05:30:00,781.743
2025-07-20 05:45:00,782.429
2025-07-20 06:00:00,783.232
2025-07-20 06:15:00,784.167
2025-07-20 06:30:00,785.249
2025-07-20 06:45:00,786.495
2025-07-20 07:00:00,787.92
2025-07-20 07:15:00,789.541
2025-07-20 07:30:00,791.373
2025-07-20 07:45:00,793.432
2025-07-20 08:00:00,795.731
2025-07-20 08:15:00,798.283
2025-07-20 08:30:00,801.097
2025-07-20 08:45:00,804.181
2025-07-20 09:00:00,807.539
2025-07-20 09:15:00,811.17
2025-07-20 09:30:00,815.069
2025-07-20 09:45:00,819.229
2025-07-20 10:00:00,823.634
2025-07-20 10:15:00,828.264
2025-07-20 10:30:00,833.095
2025-07-20 10:45:00,838.095
2025-07-20 11:00:00,843.227
2025-07-20 11:15:00,848.449
2025-07-20 11:30:00,853.715
2025-07-20 11:45:00,858.973
2025-07-20 12:00:00,864.169
2025-07-20 12:15:00,869.244
2025-07-20 12:30:00,874.139
2025-07-20 12:45:00,878.796
2025-07-20 13:00:00,883.154
2025-07-20 13:15:00,887.156
2025-07-20 13:30:00,890.748
2025-07-20 13:45:00,893.88
2025-07-20 14:00:00,896.507
2025-07-20 14:15:00,898.592
2025-07-20 14:30:00,900.104
2025-07-20 14:45:00,901.02
2025-07-20 15:00:00,901.327
2025-07-20 15:15:00,901.02
2025-07-20 15:30:00,900.104
2025-07-20 15:45:00,898.592
2025-07-20 16:00:00,896.507
2025-07-20 16:15:00,893.88
2025-07-20 16:30:00,890.748
2025-07-20 16:45:00,887.156
2025-07-20 17:00:00,883.154
2025-07-20 17:15:00,878.796
2025-07-20 17:30:00,874.139
2025-07-20 17:45:00,869.244
2025-07-20 18:00:00,864.169
2025-07-20 18:15:00,858.973
2025-07-20 18:30:00,853.715
2025-07-20 18:45:00,848.449
2025-07-20 19:00:00,843.227
2025-07-20 19:15:00,838.095
2025-07-20 19:30:00,833.095
2025-07-20 19:45:00,828.264
2025-07-20 20:00:00,823.634
2025-07-20 20:15:00,819.229
2025-07-20 20:30:00,815.069
2025-07-20 20:45:00,811.17
2025-07-20 21:00:00,807.539
2025-07-20 21:15:00,804.181
2025-07-20 21:30:00,801.097
2025-07-20 21:45:00,798.283
2025-07-20 22:00:00,795.731
2025-07-20 22:15:00,793.432
2025-07-20 22:30:00,791.373
2025-07-20 22:45:00,789.541
2025-07-20 23:00:00,787.92
2025-07-20 23:15:00,786.495
2025-07-20 23:30:00,785.249
2025-07-20 23:45:00,784.167
2025-07-21 00:00:00,465.063
2025-07-21 00:15:00,465.066
2025-07-21 00:30:00,465.07
2025-07-21 00:45:00,465.076
2025-07-21 01:00:00,465.083
2025-07-21 01:15:00,465.092
2025-07-21 01:30:00,465.104
2025-07-21 01:45:00,465.12
2025-07-21 02:00:00,465.139
2025-07-21 02:15:00,465.164
2025-07-21 02:30:00,465.196
2025-07-21 02:45:00,465.236
2025-07-21 03:00:00,465.286
2025-07-21 03:15:00,465.348
2025-07-21 03:30:00,465.424
2025-07-21 03:45:00,465.519
2025-07-21 04:00:00,465.635
2025-07-21 04:15:00,465.776
2025-07-21 04:30:00,465.947
2025-07-21 04:45:00,466.152
2025-07-21 05:00:00,466.399
2025-07-21 05:15:00,466.693
2025-07-21 05:30:00,467.041
2025-07-21 05:45:00,467.45
2025-07-21 06:00:00,467.93
2025-07-21 06:15:00,468.488
2025-07-21 06:30:00,469.135
2025-07-21 06:45:00,469.879
2025-07-21 07:00:00,470.731
2025-07-21 07:15:00,471.699
2025-07-21 07:30:00,472.794
2025-07-21 07:45:00,474.024
2025-07-21 08:00:00,475.397
2025-07-21 08:15:00,476.922
2025-07-21 08:30:00,478.603
2025-07-21 08:45:00,480.446
2025-07-21 09:00:00,482.452
2025-07-21 09:15:00,484.621
2025-07-21 09:30:00,486.951
2025-07-21 09:45:00,489.436
2025-07-21 10:00:00,492.067
2025-07-21 10:15:00,494.834
2025-07-21 10:30:00,497.72
2025-07-21 10:45:00,500.707
2025-07-21 11:00:00,503.773
2025-07-21 11:15:00,506.893
2025-07-21 11:30:00,510.039
2025-07-21 11:45:00,513.18
2025-07-21 12:00:00,516.284
2025-07-21 12:15:00,519.316
2025-07-21 12:30:00,522.241
2025-07-21 12:45:00,525.023
